campaign_1,campaign_2,overlap_count
H2LA05126,H8IA02043,1356
H2LA05126,H8VA05171,262
H2LA05126,S8UT00176,44
H2LA05126,H0MI03308,169
H2LA05126,H0IL06060,455
H2LA05126,S4AR00103,1417
H2LA05126,S2TX00106,1242
H2LA05126,H0WA03187,809
H2LA05126,H8OH01043,515
H2LA05126,H8AZ08158,460
H2LA05126,S4NE00090,191
H2LA05126,H0ME02075,28
H2LA05126,H8IL14083,437
H2LA05126,H0NJ02155,55
H2LA05126,H2SC07256,94
H2LA05126,S8MO00160,1116
H2LA05126,H4WA05077,485
H2LA05126,S2PA00489,300
H2LA05126,H6GA03113,289
H2LA05126,H2CA20094,628
H2LA05126,H6TX12060,372
H2LA05126,H0NY14270,156
H2LA05126,S2NC00307,49
H2LA05126,H4MO08162,41
H2LA05126,H6PA08277,614
H2LA05126,H8FL15230,230
H2LA05126,H6IN03229,256
H2LA05126,H2GA09150,168
H2LA05126,S4OK00083,266
H2LA05126,H0CA26145,79
H2LA05126,H0TX22302,310
H2LA05126,S0WI00197,2202
H2LA05126,H2OH02085,366
H2LA05126,H0CT03155,2
H2LA05126,H0IL11052,214
H2LA05126,S0KS00091,1710
H2LA05126,H0ME02083,158
H2LA05126,H2NY18087,11
H2LA05126,H8OH16108,235
H2LA05126,H6TX02079,370
H2LA05126,H0IL17083,417
H2LA05126,H8NM02156,548
H2LA05126,H0TX32087,435
H2LA05126,H0TN01118,49
H2LA05126,H8OH05036,92
H2LA05126,S0KS00315,374
H2LA05126,H8VA01147,164
H2LA05126,S8MS00261,493
H2LA05126,S0TN00169,215
H2LA05126,H8KY02031,90
H2LA05126,H0CA28182,291
H2LA05126,H6FL02208,91
H2LA05126,H8SC04250,97
H2LA05126,S6WY00068,347
H2LA05126,H4IL12060,106
H2LA05126,H6FL13148,119
H2LA05126,H2IL16107,274
H2LA05126,H0IN02190,214
H2LA05126,H0IA04145,134
H2LA05126,H2UT02324,355
H2LA05126,H0OR02150,7
H2LA05126,S4AK00099,120
H2LA05126,H8GA06286,518
H2LA05126,H0CA48198,1100
H2LA05126,S4SD00049,236
H2LA05126,H0WI03175,294
H2LA05126,H0MN02134,268
H2LA05126,H0TX11230,79
H2LA05126,H6MI04113,630
H2LA05126,H0NV04056,125
H2LA05126,H4MN06087,517
H2LA05126,H0GA06192,136
H2LA05126,S0KS00257,32
H2LA05126,H2NY14128,21
H2LA05126,H8TX21307,312
H2LA05126,H4NC10047,79
H2LA05126,H2TX06269,391
H2LA05126,H4TX10093,696
H2LA05126,H0IN05326,341
H2LA05126,H0OK05205,840
H2LA05126,H0TX32079,80
H2LA05126,H0FL13133,250
H2LA05126,H0FL03175,130
H2LA05126,H0MI13471,259
H2LA05126,S2GA00183,76
H2LA05126,H0MN03124,44
H2LA05126,H6FL01119,242
H2LA05126,S8WV00143,16
H2LA05126,H0SC03077,150
H2LA05126,S2SD00068,234
H2LA05126,H0NJ07261,263
H2LA05126,H0PA06167,7
H2LA05126,H0NY02234,589
H2LA05126,H0WI07127,128
H2LA05126,H2OH03067,78
H2LA05126,H2TX06251,853
H2LA05126,S0OH00133,177
H2LA05126,H0KS03244,14
H2LA05126,H0IN08114,93
H2LA05126,S2NC00489,323
H2LA05126,S0AR00150,1697
H2LA05126,H8MD01094,102
H2LA05126,S0NH00326,67
H2LA05126,H0VA10160,42
H2LA05126,H8CA10209,24
H2LA05126,H0NH01282,332
H2LA05126,S0VA00146,162
H2LA05126,H0IL14197,57
H2LA05126,S4WV00159,322
H2LA05126,H2OH16069,18
H2LA05126,H2WA03100,20
H2LA05126,H0VA10186,179
H2LA05126,S8ID00027,1732
H2LA05126,S2AZ00349,55
H2LA05126,S0VA00179,50
H2LA05126,H0CO06119,13
H2LA05126,H2OH16051,2039
H2LA05126,H4GA01039,164
H2LA05126,H4GA11061,91
H2LA05126,H8VA11070,10
H2LA05126,S2AL00145,1
H2LA05126,H6KY01110,143
H2LA05126,H6WI08155,396
H2LA05126,H4MI07103,190
H2LA05126,H6MS01131,210
H2LA05126,H8AZ01237,85
H2LA05126,S0WY00137,105
H2LA05126,H8WV03097,368
H2LA05126,H8TX03123,115
H2LA05126,H0NJ09200,39
H2LA05126,S0ND00093,124
H2LA05126,H6CA44145,156
H2LA05126,H0AZ01259,16
H2LA05126,H0CA03128,18
H2LA05126,H0NY10112,42
H2LA05126,S8ND00120,114
H2LA05126,H8FL17053,115
H2LA05126,H0IL15129,24
H2LA05126,H2TX06343,167
H2LA05126,H0WI07101,119
H2LA05126,H0MI03290,123
H2LA05126,H0PA03271,100
H2LA05126,H2TX08182,76
H2LA05126,S2WA00387,21
H2LA05126,H0FL10113,49
H2LA05126,H4NE01064,244
H2LA05126,H0VA09055,22
H2LA05126,H0PA08221,182
H2LA05126,H8TX27049,14
H2LA05126,H0AL02178,17
H2LA05126,H2IA05072,11
H2LA05126,S2AK00127,202
H2LA05126,S4PA00121,212
H2LA05126,H2AZ09142,54
H2LA05126,H4CO04090,75
H2LA05126,H0FL08208,202
H2LA05126,S2NC00505,99
H2LA05126,H0NV04015,236
H2LA05126,S0MO00183,149
H2LA05126,S8ID00092,181
H2LA05126,S8NJ00483,56
H2LA05126,H0NC03149,8
H2LA05126,H0TX17195,2
H2LA05126,H8TN07076,103
H2LA05126,H0VA07133,75
H2LA05126,H6IL18088,50
H2LA05126,H0CA37167,10
H2LA05126,H2AZ01339,27
H2LA05126,H0NY19204,6
H2LA05126,H0WA08103,17
H2LA05126,S0AL00263,6
H2LA05126,H0NM02229,18
H2LA05126,H2AL05128,1
H2LA05126,S2AZ00331,9
H2LA05126,H0KS02188,89
H2LA05126,S2GA00175,5
H2LA05126,H4WA04104,162
H2LA05126,H0KS03236,40
H2LA05126,H6PR00082,233
H2LA05126,H0NY18172,97
H2LA05126,H8IN06129,188
H2LA05126,H0WI05113,25
H2LA05126,S8AL00381,212
H2LA05126,H0MN05251,40
H2LA05126,H8CA49108,55
H2LA05126,H2NM01276,228
H2LA05126,H8MN08043,43
H2LA05126,H8SC05158,16
H2LA05126,H8OH12180,29
H2LA05126,H8AL02171,10
H2LA05126,S0AL00206,22
H2LA05126,H0FL07143,18
H2LA05126,H8NJ04014,9
H2LA05126,H2TX14149,7
H2LA05126,H0ME01119,1
H2LA05126,H4TX04039,17
H2LA05126,H2LA02156,415
H2LA05126,H6LA04138,12
H2LA05126,S0MA00232,11
H2LA05126,S2NE00094,149
H2LA05126,H2OK02083,6
H2LA05126,H0KS03228,3
H2LA05126,H6AL04098,29
H2LA05126,H0NY03083,227
H2LA05126,H6FL18121,55
H2LA05126,S2OH00329,18
H2LA05126,H0NC03172,83
H2LA05126,H8NY02104,90
H2LA05126,S2OH00360,109
H2LA05126,H0PA12181,30
H2LA05126,H0VA03124,5
H2LA05126,H0AZ04535,3
H2LA05126,H0OH06189,105
H2LA05126,H2SC07066,10
H2LA05126,S0VA00104,9
H2LA05126,H0NJ07279,37
H2LA05126,H0SD01094,48
H2LA05126,H0GA05277,2
H2LA05126,H2OH15228,175
H2LA05126,H0FL19213,1
H2LA05126,H2NC07096,77
H2LA05126,H0WI03159,13
H2LA05126,H0NY29054,21
H2LA05126,H2TN05339,3
H2LA05126,H0VA05160,19
H2LA05126,H8VA06104,13
H2LA05126,H0MI11129,80
H2LA05126,H0MI10287,51
H2LA05126,S2AZ00356,35
H2LA05126,H2MT02050,18
H2LA05126,H4AZ06045,28
H2LA05126,H0NY19188,3
H2LA05126,H8TX02141,1
H2LA05126,H8MO09153,174
H2LA05126,H4WI06048,7
H2LA05126,H8PA10147,79
H2LA05126,H0CA45129,5
H2LA05126,H2VA07154,123
H2LA05126,H0OH18077,14
H2LA05126,H2CA37023,6
H2LA05126,H8ID02064,2
H2LA05126,H0IN01234,22
H2LA05126,H0MD08203,3
H2LA05126,H4MI04126,98
H2LA05126,H0FL19221,41
H2LA05126,S2OH00386,8
H2LA05126,H8TX16166,2
H2LA05126,H8TX22107,15
H2LA05126,H8TX06233,13
H2LA05126,H0CA40138,2
H2LA05126,H8OH16124,13
H2LA05126,S2PA00380,12
H2LA05126,H8WI01156,10
H2LA05126,H0MA07054,8
H2LA05126,H0MI02094,88
H2LA05126,H2NV03161,17
H2LA05126,H0MO06073,30
H2LA05126,H8KS04112,163
H2LA05126,H2VA02064,1
H2LA05126,H2LA02206,66
H2LA05126,H2NJ07192,7
H2LA05126,H2GA06123,8
H2LA05126,H2TX34113,3
H2LA05126,H0AL02145,2
H2LA05126,H8TN02119,2
H2LA05126,H0MO07113,24
H2LA05126,H4AR04048,46
H2LA05126,H0MA05132,5
H2LA05126,H0MN04197,11
H2LA05126,H6AZ09010,1
H2LA05126,H0VA07125,5
H2LA05126,H4AR02141,101
H2LA05126,H2CA45125,11
H2LA05126,H0PA05094,2
H2LA05126,H0NY11094,3
H2LA05126,H0NY20111,6
H2LA05126,H0NJ05174,3
H2LA05126,H0OK05247,1
H2LA05126,H0NV04106,1
H2LA05126,H0MN07109,1
H2LA05126,H0NJ03211,3
H2LA05126,H0NY27108,5
H2LA05126,H2OH14064,12
H2LA05126,H4NJ01118,5
H2LA05126,H0OK05213,2
H2LA05126,S2PA00471,33
H2LA05126,S0KS00299,2
H2LA05126,H2CA22199,6
H2LA05126,H0MI05162,4
H2LA05126,H0FL15104,47
H2LA05126,H4WV02080,28
H2LA05126,H0TX13111,1
H2LA05126,H8CA04152,12
H2LA05126,H2CA01177,30
H2LA05126,H0TX32053,14
H2LA05126,H0FL09115,9
H2LA05126,H0MI10295,8
H2LA05126,H0FL24205,47
H2LA05126,H0KS01123,2
H2LA05126,H0IN05268,5
H2LA05126,H0FL19171,2
H2LA05126,H0VA11127,7
H2LA05126,H0UT01205,2
H2LA05126,H0OR02127,2
H2LA05126,H8ND00096,1
H2LA05126,S0IL00543,10
H2LA05126,H0FL03159,34
H2LA05126,H6FL09070,6
H2LA05126,H8DE01044,2
H2LA05126,H0FL22084,39
H2LA05126,H2WA08182,2
H2LA05126,H0MI08125,16
H2LA05126,H2TN07103,5
H2LA05126,H4TX04153,11
H2LA05126,H0CT05200,3
H2LA05126,H6AZ05083,16
H2LA05126,H8TX29110,5
H2LA05126,S0OR00337,1
H2LA05126,H0TX04219,3
H2LA05126,H2TX06228,11
H2LA05126,H2FL21090,25
H2LA05126,H8TX05144,2
H2LA05126,H0NY14296,1
H2LA05126,H2GA12121,6
H2LA05126,H0TX04177,1
H2LA05126,H0NY17208,2
H2LA05126,H2FL07156,7
H2LA05126,H0LA05120,1
H2LA05126,H2RI01202,39
H2LA05126,H0AL01055,28
H2LA05126,H0CT05234,1
H2LA05126,H0TX23086,2
H2LA05126,H0NC11258,3
H2LA05126,H2OH09155,1
H2LA05126,H0CA48156,5
H2LA05126,H0NY02267,1
H2LA05126,H6NE03115,7
H2LA05126,H0TX22310,3
H2LA05126,S2MO00544,34
H2LA05126,H0HI01298,1
H2LA05126,H0VA10194,3
H2LA05126,H8CA28185,1
H2LA05126,H0MD06231,5
H2LA05126,H0WA02197,1
H2LA05126,H0FL22100,2
H2LA05126,H2NJ11137,52
H2LA05126,H0CA10271,1
H2LA05126,H0TX23268,1
H2LA05126,S2GA00209,6
H2LA05126,H0NC06241,6
H2LA05126,H0TN03254,3
H2LA05126,H0CT01126,1
H2LA05126,H0TX28069,1
H2LA05126,H8ID01124,3
H2LA05126,H0CA52083,1
H2LA05126,H0AZ02265,1
H2LA05126,H0NC02158,6
H2LA05126,H0IL11110,1
H2LA05126,H2NC05157,9
H2LA05126,H2FL25018,1
H2LA05126,H2FL21074,1
H2LA05126,H0NY04149,1
H2LA05126,H0PA17115,6
H2LA05126,H6IN09176,2
H2LA05126,H2VA10141,1
H2LA05126,H0GA09246,1
H2LA05126,H2NV04094,1
H2LA05126,H0MI11111,1
H2LA05126,H8PA13125,1
H2LA05126,H2AL03032,6
H2LA05126,H0IA04152,1
H2LA05126,H0PA18113,1
H2LA05126,H0NY02200,8
H2LA05126,H2MA02077,12
H2LA05126,S8CA00515,2
H2LA05126,H4VA07127,1
H2LA05126,H0IL03117,1
H2LA05126,H2NC11080,3
H2LA05126,H0OR05088,1
H2LA05126,H8NJ05136,1
H2LA05126,H0CA16120,2
H2LA05126,H0NJ10232,1
H2LA05126,H0NV03116,1
H2LA05126,H0FL09081,1
H2LA05126,H0MI03233,1
H2LA05126,H0GA08099,1
H2LA05126,H0FL21136,1
H2LA05126,H6TX19099,5
H2LA05126,H2IL06082,1
H2LA05126,H0CA15262,1
H2LA05126,H2GA10125,1
H2LA05126,H0CT02207,1
H2LA05126,H0GA13131,1
H2LA05126,H0CA45087,1
H2LA05126,H0OH13201,1
H2LA05126,H0AR01083,1
H2LA05126,H0UT04043,1
H2LA05126,H0NV04023,1
H4IA03115,H4IA03115,7114
H4IA03115,H0TX15124,79
H4IA03115,H0CA48024,1477
H4IA03115,H0TX24209,4566
H4IA03115,S8IN00171,366
H4IA03115,S2MO00585,156
H4IA03115,H8SD01055,29
H4IA03115,S2PA00505,4613
H4IA03115,H0NC09187,529
H4IA03115,S0TN00144,56
H4IA03115,H0CA25105,3341
H4IA03115,H2TX31044,3257
H4IA03115,H8KS02199,1772
H4IA03115,H2NC08185,1518
H4IA03115,H8PA18199,1175
H4IA03115,H0MD07197,1445
H4IA03115,H2TX26093,52
H4IA03115,H0PA08205,60
H4IA03115,H2SC02059,1220
H4IA03115,S8OH00086,20
H4IA03115,H0CO03165,2208
H4IA03115,H0MN01045,3212
H4IA03115,H0OR04107,2015
H4IA03115,S2MO00593,1974
H4IA03115,H2FL14186,454
H4IA03115,S0IA00028,923
H4IA03115,H0VA02118,4523
H4IA03115,H4CA45089,296
H4IA03115,H0GA07273,453
H4IA03115,H0TX07170,4549
H4IA03115,H0TX35015,1591
H4IA03115,H0UT04076,2657
H4IA03115,S0UT00165,589
H4IA03115,H8TX02166,1684
H4IA03115,H0MS04120,822
H4IA03115,H6MI01226,2906
H4IA03115,S0AL00230,968
H4IA03115,H4NY24073,3015
H4IA03115,S8MS00196,360
H4IA03115,S4LA00107,990
H4IA03115,S2TX00312,1181
H4IA03115,H8TX06266,486
H4IA03115,H0MI08141,316
H4IA03115,H0KY06104,2797
H4IA03115,H0NY11078,4636
H4IA03115,S6AL00195,35
H4IA03115,H0CA08135,121
H4IA03115,H8FL06148,1226
H4IA03115,S4OK00232,207
H4IA03115,H8MS03125,2100
H4IA03115,S8TN00337,970
H4IA03115,S0NH00334,214
H4IA03115,H8IA02043,2660
H4IA03115,H8VA05171,1633
H4IA03115,S8UT00176,106
H4IA03115,H0MI03308,223
H4IA03115,H0IL06060,4395
H4IA03115,S4AR00103,2057
H4IA03115,S2TX00106,1894
H4IA03115,H0WA03187,3924
H4IA03115,H8OH01043,2715
H4IA03115,H8AZ08158,2018
H4IA03115,S4NE00090,538
H4IA03115,H0ME02075,24
H4IA03115,H8IL14083,4368
H4IA03115,H0NJ02155,247
H4IA03115,H2SC07256,49
H4IA03115,S8MO00160,1140
H4IA03115,H4WA05077,2097
H4IA03115,H0FL07150,3
H4IA03115,S2PA00489,272
H4IA03115,H6GA03113,294
H4IA03115,H2CA20094,4646
H4IA03115,H6TX12060,1962
H4IA03115,H0NY14270,157
H4IA03115,S2NC00307,27
H4IA03115,H4MO08162,52
H4IA03115,H6PA08277,3248
H4IA03115,H8FL15230,2035
H4IA03115,H6IN03229,913
H4IA03115,H2GA09150,248
H4IA03115,S4OK00083,661
H4IA03115,H0CA26145,55
H4IA03115,H0TX22302,2354
H4IA03115,S0WI00197,789
H4IA03115,H2OH02085,1159
H4IA03115,H0CT03155,8
H4IA03115,H0IL11052,1495
H4IA03115,S0KS00091,175
H4IA03115,H0ME02083,1953
H4IA03115,H2NY18087,8
H4IA03115,H8OH16108,310
H4IA03115,H6TX02079,1230
H4IA03115,H0IL17083,4437
H4IA03115,H8NM02156,2294
H4IA03115,H0TX32087,4517
H4IA03115,H0TN01118,40
H4IA03115,H8OH05036,51
H4IA03115,S0KS00315,770
H4IA03115,H8VA01147,81
H4IA03115,S8MS00261,930
H4IA03115,S0TN00169,473
H4IA03115,H8KY02031,826
H4IA03115,H0CA28182,432
H4IA03115,H6FL02208,826
H4IA03115,H8SC04250,827
H4IA03115,S6WY00068,500
H4IA03115,H4IL12060,849
H4IA03115,H6FL13148,849
H4IA03115,H2IL16107,108
H4IA03115,H0IN02190,1596
H4IA03115,H0IA04145,206
H4IA03115,H2UT02324,1146
H4IA03115,H0OR02150,20
H4IA03115,S4AK00099,228
H4IA03115,H8GA06286,4605
H4IA03115,H0CA48198,4603
H4IA03115,S4SD00049,675
H4IA03115,H0WI03175,370
H4IA03115,H0MN02134,2085
H4IA03115,H0TX11230,78
H4IA03115,H6MI04113,3244
H4IA03115,H0NV04056,115
H4IA03115,H4MN06087,2697
H4IA03115,H0GA06192,126
H4IA03115,S0KS00257,65
H4IA03115,H2NY14128,13
H4IA03115,H8TX21307,419
H4IA03115,H4NC10047,54
H4IA03115,H2TX06269,134
H4IA03115,H4TX10093,2848
H4IA03115,H0IN05326,1930
H4IA03115,H0OK05205,1210
H4IA03115,H0TX32079,97
H4IA03115,H0FL13133,377
H4IA03115,H0FL03175,77
H4IA03115,H0MI13471,310
H4IA03115,S2GA00183,34
H4IA03115,H0MN03124,196
H4IA03115,H6FL01119,156
H4IA03115,S8WV00143,5
H4IA03115,H0SC03077,56
H4IA03115,S2SD00068,455
H4IA03115,H0NJ07261,4344
H4IA03115,H0PA06167,10
H4IA03115,H0NY02234,2233
H4IA03115,H0WI07127,146
H4IA03115,H2OH03067,111
H4IA03115,H0OH03111,2
H4IA03115,H2TX06251,281
H4IA03115,S0OH00133,481
H4IA03115,H0KS03244,19
H4IA03115,H0IN08114,825
H4IA03115,S2NC00489,138
H4IA03115,S0AR00150,112
H4IA03115,H8MD01094,840
H4IA03115,S0NH00326,79
H4IA03115,H0VA10160,92
H4IA03115,H8CA10209,56
H4IA03115,H0NH01282,659
H4IA03115,S0VA00146,228
H4IA03115,H0IL14197,71
H4IA03115,S4WV00159,864
H4IA03115,H2OH16069,5
H4IA03115,H2WA03100,25
H4IA03115,H0VA10186,196
H4IA03115,S8ID00027,151
H4IA03115,S2AZ00349,14
H4IA03115,S0VA00179,63
H4IA03115,H0CO06119,21
H4IA03115,H2OH16051,268
H4IA03115,H4GA01039,63
H4IA03115,H4GA11061,821
H4IA03115,H8VA11070,12
H4IA03115,S2AL00145,3
H4IA03115,H6KY01110,30
H4IA03115,H6WI08155,1179
H4IA03115,H4MI07103,92
H4IA03115,H6MS01131,848
H4IA03115,H0FL20120,2
H4IA03115,H8AZ01237,292
H4IA03115,S0WY00137,211
H4IA03115,H8WV03097,1965
H4IA03115,H8TX03123,846
H4IA03115,H0NJ09200,20
H4IA03115,S0ND00093,353
H4IA03115,H6CA44145,69
H4IA03115,H0AZ01259,24
H4IA03115,H0CA03128,37
H4IA03115,H0NY10112,57
H4IA03115,S8ND00120,301
H4IA03115,H8FL17053,836
H4IA03115,H0IL15129,41
H4IA03115,H2TX06343,69
H4IA03115,H0WI07101,97
H4IA03115,H0MI03290,120
H4IA03115,H0PA03271,24
H4IA03115,H2TX08182,40
H4IA03115,S2WA00387,14
H4IA03115,H0FL10113,28
H4IA03115,H4NE01064,212
H4IA03115,H0VA09055,32
H4IA03115,H0PA08221,1960
H4IA03115,H8TX27049,21
H4IA03115,H0AL02178,23
H4IA03115,H2IA05072,32
H4IA03115,S2AK00127,96
H4IA03115,S4PA00121,520
H4IA03115,H2AZ09142,20
H4IA03115,H4CO04090,49
H4IA03115,H0FL08208,123
H4IA03115,S2NC00505,193
H4IA03115,H0NV04015,317
H4IA03115,S0MO00183,406
H4IA03115,S8ID00092,481
H4IA03115,S8NJ00483,57
H4IA03115,H0NC03149,23
H4IA03115,H0KS01198,2
H4IA03115,H8TN07076,841
H4IA03115,H0MA04259,2
H4IA03115,H0VA07133,84
H4IA03115,H6IL18088,59
H4IA03115,H0CA37167,15
H4IA03115,H2AZ01339,5
H4IA03115,H0NY19204,55
H4IA03115,H0WA08103,34
H4IA03115,H0IL01194,3
H4IA03115,S0AL00263,7
H4IA03115,H0NM02229,25
H4IA03115,S2AZ00331,5
H4IA03115,H0KS02188,143
H4IA03115,H0TX16106,2
H4IA03115,S2GA00175,1
H4IA03115,H4WA04104,130
H4IA03115,H0KS03236,91
H4IA03115,H6PR00082,309
H4IA03115,H0NY18172,228
H4IA03115,H0CA15247,5
H4IA03115,H8IN06129,873
H4IA03115,H0WI05113,25
H4IA03115,S8AL00381,93
H4IA03115,H0MN05251,45
H4IA03115,H8CA49108,89
H4IA03115,H2NM01276,93
H4IA03115,H8MN08043,82
H4IA03115,H8SC05158,21
H4IA03115,H8OH12180,44
H4IA03115,H8AL02171,13
H4IA03115,S0AL00206,33
H4IA03115,H0FL07143,126
H4IA03115,H8NJ04014,10
H4IA03115,H2TX14149,15
H4IA03115,H8OK01157,4
H4IA03115,H0ME01119,4
H4IA03115,H4TX04039,24
H4IA03115,H2LA02156,150
H4IA03115,H6LA04138,11
H4IA03115,S0MA00232,11
H4IA03115,S2NE00094,354
H4IA03115,H2OK02083,23
H4IA03115,H0KS03228,10
H4IA03115,H6AL04098,40
H4IA03115,H0NY03083,133
H4IA03115,H6FL18121,58
H4IA03115,S2OH00329,6
H4IA03115,H0NC03172,153
H4IA03115,H8NY02104,820
H4IA03115,H8PA15260,2
H4IA03115,S2OH00360,28
H4IA03115,H0PA12181,41
H4IA03115,H0VA03124,5
H4IA03115,H0OH06189,832
H4IA03115,H2SC07066,10
H4IA03115,S0VA00104,14
H4IA03115,H6PA16320,6
H4IA03115,H0NJ07279,85
H4IA03115,H0SD01094,50
H4IA03115,H0GA05277,5
H4IA03115,H2OH15228,59
H4IA03115,H0FL19213,2
H4IA03115,H2NC07096,173
H4IA03115,H0WI03159,21
H4IA03115,H0NY29054,22
H4IA03115,H0KY05015,4
H4IA03115,H2TN05339,2
H4IA03115,H0VA05160,123
H4IA03115,H8VA06104,20
H4IA03115,H0MI11129,269
H4IA03115,H0AL01089,3
H4IA03115,H0MI10287,43
H4IA03115,S2AZ00356,18
H4IA03115,H2MT02050,10
H4IA03115,H4AZ06045,46
H4IA03115,H0NY19188,6
H4IA03115,H8TX02141,2
H4IA03115,H8MO09153,91
H4IA03115,H4WI06048,7
H4IA03115,H8PA10147,25
H4IA03115,H0CA45129,12
H4IA03115,H2VA07154,50
H4IA03115,H0OH18077,17
H4IA03115,H2CA37023,5
H4IA03115,H8ID02064,7
H4IA03115,H0IN01234,200
H4IA03115,H0MD08203,5
H4IA03115,H4MI04126,79
H4IA03115,H0FL19221,69
H4IA03115,S2OH00386,7
H4IA03115,H8TX16166,3
H4IA03115,H8TX22107,66
H4IA03115,H8TX06233,21
H4IA03115,H0CA40138,5
H4IA03115,H8OH16124,25
H4IA03115,S2PA00380,8
H4IA03115,H8WI01156,10
H4IA03115,H0MA07054,7
H4IA03115,H0AZ03461,1
H4IA03115,H0MI02094,73
H4IA03115,H2NV03161,4
H4IA03115,H0MO06073,43
H4IA03115,H8KS04112,51
H4IA03115,H2VA02064,4
H4IA03115,H2LA02206,30
H4IA03115,H0VA08198,1
H4IA03115,H2NJ07192,17
H4IA03115,H2GA06123,4
H4IA03115,H2TX34113,1
H4IA03115,H8TN02119,1
H4IA03115,H0MO07113,38
H4IA03115,H4AR04048,75
H4IA03115,H0MA05132,4
H4IA03115,H0GA14113,1
H4IA03115,H0MN04197,22
H4IA03115,H6AZ09010,3
H4IA03115,H0VA07125,7
H4IA03115,H4AR02141,26
H4IA03115,H2CA45125,4
H4IA03115,H0PA05094,6
H4IA03115,H0NY11094,6
H4IA03115,H0NY20111,9
H4IA03115,H0NJ05174,24
H4IA03115,H0OK05247,2
H4IA03115,H0NV04106,1
H4IA03115,H0MN07109,6
H4IA03115,H0NJ03211,4
H4IA03115,H0NY27108,1
H4IA03115,H2OH14064,22
H4IA03115,H4NJ01118,8
H4IA03115,H0OK05213,11
H4IA03115,S2PA00471,8
H4IA03115,S0KS00299,3
H4IA03115,H2CA22199,4
H4IA03115,H0MI05162,4
H4IA03115,H0FL15104,150
H4IA03115,H0TX24233,1
H4IA03115,S2OH00170,1
H4IA03115,H4WV02080,34
H4IA03115,H8CA04152,12
H4IA03115,H2CA01177,10
H4IA03115,H0TX32053,20
H4IA03115,H0FL09115,5
H4IA03115,H0MN02142,1
H4IA03115,H0IN05243,2
H4IA03115,H0MI10295,7
H4IA03115,H0FL24205,23
H4IA03115,H0KS01123,6
H4IA03115,H0TN01225,2
H4IA03115,H0IN05268,5
H4IA03115,H0VA11127,9
H4IA03115,H0UT01205,7
H4IA03115,H0OR02127,6
H4IA03115,H8ND00096,1
H4IA03115,S0IL00543,9
H4IA03115,H0FL03159,51
H4IA03115,H6FL09070,10
H4IA03115,H8DE01044,3
H4IA03115,H0FL22084,40
H4IA03115,H2WA08182,2
H4IA03115,H0MI08125,20
H4IA03115,H2TN07103,8
H4IA03115,H4GA02078,1
H4IA03115,H4TX04153,8
H4IA03115,H0NV04072,4
H4IA03115,H0SC01386,3
H4IA03115,H0CT05200,6
H4IA03115,H6AZ05083,24
H4IA03115,H0NM01189,4
H4IA03115,H8TX29110,7
H4IA03115,S0GA00641,2
H4IA03115,H0CA24157,1
H4IA03115,H0TX04219,2
H4IA03115,H2TX06228,5
H4IA03115,H0IN07256,1
H4IA03115,H2FL21090,10
H4IA03115,H0TX18292,2
H4IA03115,H0NY14296,5
H4IA03115,H2GA12121,5
H4IA03115,H0OR03174,2
H4IA03115,H0TX04177,2
H4IA03115,H0NY17208,1
H4IA03115,H2FL07156,2
H4IA03115,H0LA05120,3
H4IA03115,H2RI01202,15
H4IA03115,H0AL01055,28
H4IA03115,H2OR05183,1
H4IA03115,H0TX23086,2
H4IA03115,H0NC11258,6
H4IA03115,H0RI02287,4
H4IA03115,H0CA48156,6
H4IA03115,H0NY02267,4
H4IA03115,H6NE03115,14
H4IA03115,H0TX22310,3
H4IA03115,S2MO00544,12
H4IA03115,H0GA14048,1
H4IA03115,H8CA28185,1
H4IA03115,H0MD06231,6
H4IA03115,H0WA02197,1
H4IA03115,H0FL22100,3
H4IA03115,H0FL21110,2
H4IA03115,H2NJ11137,17
H4IA03115,H2WA04165,3
H4IA03115,H0DE01066,1
H4IA03115,H0CA10271,2
H4IA03115,H0TX23268,1
H4IA03115,S2GA00209,1
H4IA03115,H0IN01218,1
H4IA03115,H0NC06241,19
H4IA03115,H0TN03254,4
H4IA03115,H0TX28069,3
H4IA03115,H8ID01124,1
H4IA03115,H4OK06056,3
H4IA03115,H0CA52083,1
H4IA03115,H2CO07162,1
H4IA03115,H0AZ02265,3
H4IA03115,H0NC11191,2
H4IA03115,H0NC02158,19
H4IA03115,H0NV04031,1
H4IA03115,H8NH02275,1
H4IA03115,H2FL25018,3
H4IA03115,H2FL21074,1
H4IA03115,H0PA17115,56
H4IA03115,H6IN09176,3
H4IA03115,H0CA12137,1
H4IA03115,H2NJ12127,1
H4IA03115,H0GA09246,1
H4IA03115,H8TN09114,1
H4IA03115,H2NV04094,1
H4IA03115,H2CT02161,2
H4IA03115,H6TX07128,1
H4IA03115,H0IA04137,3
H4IA03115,H0FL19122,1
H4IA03115,H0MI03274,1
H4IA03115,H0MI11111,2
H4IA03115,H4LA06153,1
H4IA03115,H8PA13125,5
H4IA03115,H2AL03032,3
H4IA03115,H0IA04152,2
H4IA03115,H0CA06170,1
H4IA03115,H0PA18113,5
H4IA03115,H0NJ06230,1
H4IA03115,H0NY02200,6
H4IA03115,H2TN05347,1
H4IA03115,H2MA02077,5
H4IA03115,H4VA07127,2
H4IA03115,H0LA05104,2
H4IA03115,H0NH01290,1
H4IA03115,H0IL03117,3
