total_raised,total_contributions,date,committee,committee_name
5060.0,29,2021-01,C00668228,NEVADANS FOR STEVEN HORSFORD
4850.0,6,2021-05,C00779231,BAILEY FOR CONGRESS
48682.0,405,2021-03,C00706457,RITA HART FOR IOWA
15550.0,17,2021-02,C00226522,RICHARD E NEAL FOR CONGRESS COMMITTEE
23558.21,204,2021-05,C00516666,GRACE FOR NEW YORK
6071.24,46,2021-04,C00697391,ANGELICA DUENAS FOR US
6714.0,138,2021-01,C00502575,DR. RAUL RUIZ FOR CONGRESS
2965.0,7,2021-01,C00590067,CHARLIE CRIST FOR CONGRESS
20356.100000000057,436,2021-03,C00768416,BRUNO FOR CONGRESS
9255.1,38,2021-02,C00304709,ADAM SMITH FOR CONGRESS COMMITTEE
8263.0,41,2021-04,C00313510,PASCRELL FOR CONGRESS
3800.0,4,2021-03,C00695510,CORY 2020
11748.430000000006,192,2021-01,C00716720,HICKENLOOPER FOR COLORADO
10055.0,20,2021-05,C00479063,THE BILL KEATING COMMITTEE
13745.419999999998,140,2021-01,C00650150,ELISSA SLOTKIN FOR CONGRESS
25745.0,145,2021-02,C00590778,LISA BLUNT ROCHESTER FOR CONGRESS
3175.0,13,2021-01,C00554709,MARK DESAULNIER FOR CONGRESS
2850.0,3,2021-03,C00723734,TEXANS FOR MIKAL WILLIAMS
31300.050000000003,212,2021-05,C00640045,ELIZABETH PANNILL FLETCHER FOR CONGRESS
15595.0,23,2021-03,C00578302,LOU CORREA FOR CONGRESS
16152.219999999996,137,2021-02,C00556506,TED LIEU FOR CONGRESS
11070.0,17,2021-06,C00411587,"BEN CARDIN FOR SENATE, INC."
12164.2,85,2021-01,C00638650,HALEY STEVENS FOR CONGRESS
13836.21,103,2021-01,C00500421,BONAMICI FOR CONGRESS
20653.2,237,2021-01,C00670034,SHARICE FOR CONGRESS
20400.76,135,2021-01,C00658567,SUSAN WILD FOR CONGRESS
115847.2699999997,3297,2021-01,C00639591,ALEXANDRIA OCASIO-CORTEZ FOR CONGRESS
7233.5,40,2021-01,C00653816,COMMITTEE TO ELECT JARED GOLDEN
28269.5,239,2021-01,C00637868,COLIN ALLRED FOR CONGRESS
63852.09,1434,2021-01,C00343871,SCHIFF FOR CONGRESS
20248.0,120,2021-02,C00255562,FRIENDS OF JIM CLYBURN
4730.0,12,2021-03,C00167585,CITIZENS FOR WATERS
20322.96,327,2021-01,C00264697,FRIENDS OF SHERROD BROWN
4817.0,45,2021-01,C00636670,MARIE NEWMAN FOR CONGRESS
2995.0,6,2021-04,C00244335,CITIZENS FOR ELEANOR HOLMES NORTON
5075.0,22,2021-02,C00349217,CARPER FOR SENATE
19269.45,123,2021-04,C00765461,DEREK MARSHALL FOR CONGRESS
33870.93,630,2021-02,C00767830,DOWNBALLOT DEMS
20057.589999999997,194,2021-04,C00670844,MAD 4 PA PAC
53688.840000000004,1277,2021-01,C00708479,ARBALLO FOR CONGRESS
2800.0,1,2021-04,C00753962,"KWANZA HALL FOR CONGRESS, INC."
8299.0,68,2021-01,C00660464,CHRIS PAPPAS FOR CONGRESS
59153.560000000005,1364,2021-02,C00708479,ARBALLO FOR CONGRESS
6976.0,105,2021-01,C00498568,FRIENDS OF CHERI BUSTOS
5623.24,28,2021-04,C00768655,ALLY FOR CONGRESS
7363.0,87,2021-03,C00434191,HIMES FOR CONGRESS
14963.0,146,2021-01,C00331769,BARBARA LEE FOR CONGRESS
23940.0,60,2021-06,C00304709,ADAM SMITH FOR CONGRESS COMMITTEE
8456.869999999999,71,2021-06,C00691832,CHRISTINE FOR CONGRESS
9242.0,20,2021-01,C00434191,HIMES FOR CONGRESS
5010.0,30,2021-01,C00699744,TORRES FOR CONGRESS
12199.0,83,2021-02,C00558213,DEBBIE DINGELL FOR CONGRESS
9243.0,60,2021-04,C00774455,ASHMI FOR CONGRESS
4100.0,6,2021-02,C00172619,DAVIS FOR CONGRESS/FRIENDS OF DAVIS
9684.66,171,2021-01,C00502294,SWALWELL FOR CONGRESS
47838.84999999951,808,2021-05,C00412304,MONTANANS FOR TESTER
9765.0,49,2021-04,C00516666,GRACE FOR NEW YORK
8620.0,68,2021-01,C00648956,TJ COX FOR CONGRESS
28545.0,184,2021-03,C00554709,MARK DESAULNIER FOR CONGRESS
8102.119999999993,53,2021-05,C00442921,ANDRE CARSON FOR CONGRESS
32292.22,338,2021-05,C00308676,WYDEN FOR SENATE
19995.020000000008,311,2021-05,C00502179,MARK POCAN FOR CONGRESS
12424.48,57,2021-05,C00558437,BONNIE WATSON COLEMAN FOR CONGRESS
81921.81000000071,1817,2021-03,C00766691,SITES FOR CONGRESS
22391.0,41,2021-06,C00238907,THE REED COMMITTEE
17148.52,287,2021-04,C00649061,COMMITTEE TO ELECT TEDRA COBB
6070.0,23,2021-03,C00771220,DR. RICHARD WATKINS FOR SENATE
6579.72,101,2021-04,C00458976,TERRI SEWELL FOR CONGRESS
5676.940000000001,47,2021-01,C00509968,CARTWRIGHT FOR CONGRESS
12450.0,21,2021-04,C00675108,JOE MORELLE FOR CONGRESS
18243.0,388,2021-05,C00558627,GALLEGO FOR ARIZONA
5285.0,28,2021-04,C00610964,MCEACHIN FOR CONGRESS
4025.0,4,2021-04,C00701953,ADRIANO ESPAILLAT FOR CONGRESS
33915.0,104,2021-04,C00591065,DWIGHT EVANS FOR CONGRESS
45552.22,1048,2021-05,C00575126,JAMIE RASKIN FOR CONGRESS
4202.2,29,2021-04,C00415331,CLARKE FOR CONGRESS
5350.0,7,2021-06,C00290064,DOYLE FOR CONGRESS COMMITTEE
2525.0,2,2021-05,C00410233,COURTNEY FOR CONGRESS
11482.0,101,2021-04,C00285171,RE-ELECT MCGOVERN COMMITTEE
33093.08,657,2021-05,C00667741,THE COMMITTEE TO ELECT AYANNA PRESSLEY
10702.83,161,2021-02,C00344473,STABENOW FOR US SENATE
11714.0,32,2021-06,C00591065,DWIGHT EVANS FOR CONGRESS
4718.42,28,2021-04,C00450049,PAUL TONKO FOR CONGRESS
3430.22,25,2021-05,C00610964,MCEACHIN FOR CONGRESS
16980.13,122,2021-03,C00528182,VIRGIN ISLANDS FOR PLASKETT
56046.33999999997,1342,2021-01,C00718866,JON OSSOFF FOR SENATE
33694.030000000006,466,2021-03,C00434563,MARTIN HEINRICH FOR SENATE
13296.0,120,2021-05,C00285171,RE-ELECT MCGOVERN COMMITTEE
17048.0,20,2021-06,C00430991,FRIENDS FOR GREGORY MEEKS
5570.0,9,2021-02,C00458125,JUDY CHU FOR CONGRESS
54177.5,515,2021-03,C00443689,PEOPLE FOR BEN
11341.43,46,2021-06,C00677492,"SHEILA CHERFILUS MCCORMICK FOR CONGRESS, INC"
10758.71,196,2021-01,C00648493,CASTEN FOR CONGRESS
11180.0,50,2021-03,C00304709,ADAM SMITH FOR CONGRESS COMMITTEE
8407.459999999995,48,2021-02,C00415331,CLARKE FOR CONGRESS
39082.0,520,2021-05,C00443689,PEOPLE FOR BEN
7650.0,11,2021-04,C00371302,TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN
21400.0,61,2021-02,C00540732,SCHATZ FOR SENATE
27445.929999999997,642,2021-04,C00680934,ILHAN FOR CONGRESS
20392.22,126,2021-03,C00661777,CHUY GARCIA FOR CONGRESS
18536.1,315,2021-02,C00492645,FRIENDS OF CHRIS MURPHY
7775.0,14,2021-03,C00457556,QUIGLEY FOR CONGRESS
9645.499999999989,106,2021-04,C00672311,DONNA SHALALA FOR CONGRESS
10725.0,22,2021-06,C00460055,FREDERICA S. WILSON FOR CONGRESS
10555.5,44,2021-05,C00469163,TED DEUTCH FOR CONGRESS COMMITTEE
13725.80999999993,250,2021-04,C00766725,ERIC GARCIA FOR CONGRESS
7895.2,57,2021-03,C00415331,CLARKE FOR CONGRESS
13450.0,16,2021-04,C00401190,BUTTERFIELD FOR CONGRESS
25495.5,170,2021-06,C00285171,RE-ELECT MCGOVERN COMMITTEE
9420.0,19,2021-03,C00574640,ANTHONY BROWN FOR CONGRESS
2825.0,4,2021-01,C00371302,TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN
17040.0,34,2021-02,C00543363,CITIZENS FOR BOYLE
9015.0,33,2021-03,C00610964,MCEACHIN FOR CONGRESS
30788.61,449,2021-04,C00434563,MARTIN HEINRICH FOR SENATE
24019.0,419,2021-02,C00513077,JULIA BROWNLEY FOR CONGRESS
4150.0,6,2021-06,C00578302,LOU CORREA FOR CONGRESS
45924.15000000001,755,2021-06,C00326801,TAMMY BALDWIN FOR SENATE
2625.0,3,2021-02,C00680918,CASE FOR CONGRESS
17475.0,29,2021-02,C00371302,TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN
8350.0,38,2021-02,C00376673,DUTCH RUPPERSBERGER FOR CONGRESS COMMITTEE
4391.4400000000005,70,2021-06,C00574236,ALLEN ELLISON FOR US SENATE
258304.3400000001,5884,2021-06,C00343871,SCHIFF FOR CONGRESS
439744.5599999984,11771,2021-05,C00639591,ALEXANDRIA OCASIO-CORTEZ FOR CONGRESS
5294.22,39,2021-06,C00751156,TIMOTHY SHEPARD DEMOCRATS
7941.150000000001,118,2021-06,C00765412,MCKAYLA WILKES FOR CONGRESS
22789.0,125,2021-05,C00765461,DEREK MARSHALL FOR CONGRESS
4422.880000000001,21,2021-04,C00764449,WEIL FOR US SENATE
71848.03,1472,2021-04,C00437889,PETERS FOR MICHIGAN
281050.07,6911,2021-01,C00213512,NANCY PELOSI FOR CONGRESS
22453.46,400,2021-05,C00148999,FRIENDS OF DICK DURBIN COMMITTEE
17385.4,249,2021-02,C00462861,"KUSTER FOR CONGRESS, INC"
4700.0,21,2021-05,C00778126,FRIENDS OF DEBBY BURNETT
29574.21,478,2021-05,C00775478,ODESSA FOR CONGRESS
10069.0,104,2021-02,C00285171,RE-ELECT MCGOVERN COMMITTEE
12932.0,80,2021-02,C00662577,KATHY MANNING FOR CONGRESS
31764.72,383,2021-03,C00497933,CASTRO FOR CONGRESS
3180.0,17,2021-05,C00574640,ANTHONY BROWN FOR CONGRESS
6440.11,16,2021-05,C00694604,KAHELE FOR CONGRESS
17683.0,349,2021-06,C00780361,MUHLBAUER FOR IOWA
2100.0,2,2021-04,C00519355,DONALD M PAYNE JR FOR CONGRESS
12015.0,36,2021-01,C00555888,FRIENDS OF DON BEYER
7104.0,73,2021-06,C00770131,DIEMER FOR CONGRESS
30857.239999999987,356,2021-06,C00780643,LARSON FOR SENATE
32006.570000000032,507,2021-06,C00696104,ERICA FOR US
4800.0,16,2021-04,C00774190,DAZA FOR GEORGIA
6945.0,30,2021-06,C00764340,NICOLE PARRA  FOR CONGRESS 2022
18604.059999999998,301,2021-01,C00326801,TAMMY BALDWIN FOR SENATE
12989.43,138,2021-06,C00764662,FRIENDS OF JESSICA MASON
6345.0,14,2021-05,C00384057,STAND WITH SANCHEZ
4808.34,9,2021-04,C00413179,WELCH FOR CONGRESS
16669.0,80,2021-03,C00552588,BRENDA LAWRENCE FOR CONGRESS
27006.21,465,2021-04,C00558627,GALLEGO FOR ARIZONA
8569.0,85,2021-02,C00766238,ALEXANDRA HUNT FOR CONGRESS
3930.0,13,2021-02,C00226928,PALLONE FOR CONGRESS
3573.25,15,2021-02,C00752584,"NIKEMA FOR CONGRESS, INC"
2000.0,1,2021-02,C00519355,DONALD M PAYNE JR FOR CONGRESS
414859.6200000001,10141,2021-02,C00411330,FRIENDS OF BERNIE SANDERS
3525.0,4,2021-02,C00154625,KAPTUR FOR CONGRESS
2201.0299999999997,7,2021-02,C00266940,SANFORD BISHOP FOR CONGRESS
5533.34,14,2021-03,C00413179,WELCH FOR CONGRESS
8821.720000000001,133,2021-04,C00497933,CASTRO FOR CONGRESS
25177.0,420,2021-05,C00649061,COMMITTEE TO ELECT TEDRA COBB
6325.0,15,2021-05,C00578302,LOU CORREA FOR CONGRESS
56023.420000000006,788,2021-02,C00326801,TAMMY BALDWIN FOR SENATE
10855.0,30,2021-06,C00782391,OAKLEY FOR CONGRESS
9840.169999999996,170,2021-04,C00704650,BRYNNE KENNEDY FOR CONGRESS
103914.44000000003,2672,2021-03,C00500843,"WARREN DEMOCRATS, INC."
95423.3,2441,2021-02,C00500843,"WARREN DEMOCRATS, INC."
20884.03,551,2021-02,C00437277,JEFF MERKLEY FOR OREGON
20237.949999999997,495,2021-04,C00437277,JEFF MERKLEY FOR OREGON
20977.4,465,2021-06,C00672154,DELINA DISANTO FOR CONGRESS
5570.0,28,2021-06,C00507368,BEATTY FOR CONGRESS
10095.0,35,2021-06,C00376673,DUTCH RUPPERSBERGER FOR CONGRESS COMMITTEE
40413.03999999999,810,2021-05,C00431353,KLOBUCHAR FOR MINNESOTA
32096.77,518,2021-06,C00769919,DONALD VALDEZ FOR CONGRESS
3435.0,17,2021-04,C00543363,CITIZENS FOR BOYLE
4110.0,20,2021-04,C00721597,LAURA JONES FOR CONGRESS
346785.0399999999,9704,2021-06,C00411330,FRIENDS OF BERNIE SANDERS
5496.460000000007,70,2021-05,C00672311,DONNA SHALALA FOR CONGRESS
4870.0,27,2021-04,C00776617,RAM FOR CONGRESS
5052.0,74,2021-06,C00307314,BLUMENAUER FOR CONGRESS
5248.0,63,2021-04,C00349506,FRIENDS OF MARIA
5672.420000000003,46,2021-03,C00766634,SHERVIN AAZAMI FOR CONGRESS
33645.67999999999,628,2021-06,C00667741,THE COMMITTEE TO ELECT AYANNA PRESSLEY
2900.0,2,2021-04,C00154625,KAPTUR FOR CONGRESS
5123.0,39,2021-04,C00557652,NORMA TORRES FOR CONGRESS
8335.0,33,2021-03,C00740563,MCGUIGAN FOR PENNSYLVANIA
20130.19,151,2021-03,C00765099,MELANIE FOR NEW MEXICO
3150.0,10,2021-04,C00765560,ARUNA MILLER FOR CONGRESS
13075.0,32,2021-04,C00710533,DEPASQUALE FOR PA 10
6883.99,7,2021-04,C00652248,MAX ROSE FOR CONGRESS
3961.0,50,2021-05,C00590067,CHARLIE CRIST FOR CONGRESS
3547.0,30,2021-01,C00498667,MARK TAKANO FOR CONGRESS
13157.399999999845,322,2021-01,C00766725,ERIC GARCIA FOR CONGRESS
24122.600000000002,148,2021-04,C00445452,CONNOLLY FOR CONGRESS
20387.4,344,2021-02,C00215905,DEFAZIO FOR CONGRESS
5360.0,102,2021-02,C00345546,CITIZENS TO ELECT RICK LARSEN
5500.0,5,2021-03,C00649707,AMY FOR THE PEOPLE
20928.0,28,2021-05,C00430991,FRIENDS FOR GREGORY MEEKS
8362.0,30,2021-03,C00557652,NORMA TORRES FOR CONGRESS
11791.0,68,2021-03,C00500421,BONAMICI FOR CONGRESS
7302.17,72,2021-02,C00475392,CHRIS COONS FOR DELAWARE
27890.060000000005,400,2021-04,C00457325,SHAHEEN FOR SENATE
5675.0,15,2021-04,C00773085,CHARLES M. GEARING FOR CONGRESS
63906.130000000005,1606,2021-02,C00768416,BRUNO FOR CONGRESS
18162.0,171,2021-04,C00773820,ENGEL FOR ARIZONA
17772.989999999983,449,2021-03,C00766725,ERIC GARCIA FOR CONGRESS
9163.2,71,2021-05,C00732826,STRICKLAND FOR WASHINGTON
1613.23,4,2021-04,C00772822,COMMITTEE TO ELECT CHARLES THOMPSON FOR CONGRESS
20652.0,146,2021-06,C00710533,DEPASQUALE FOR PA 10
4050.0,70,2021-01,C00669358,SCANLON FOR CONGRESS
7684.0,112,2021-03,C00558213,DEBBIE DINGELL FOR CONGRESS
17572.5,148,2021-04,C00540732,SCHATZ FOR SENATE
197912.98000000362,5061,2021-02,C00718866,JON OSSOFF FOR SENATE
102963.89000000003,2661,2021-04,C00575126,JAMIE RASKIN FOR CONGRESS
4770.0,28,2021-05,C00376673,DUTCH RUPPERSBERGER FOR CONGRESS COMMITTEE
13545.0,134,2021-05,C00461061,BERA FOR CONGRESS
64448.580000000475,1329,2021-04,C00766691,SITES FOR CONGRESS
11469.0,111,2021-04,C00528182,VIRGIN ISLANDS FOR PLASKETT
7579.0,105,2021-03,C00475392,CHRIS COONS FOR DELAWARE
16255.0,85,2021-04,C00776518,PEOPLE FOR ELVIN DOWLING
31648.379999999997,546,2021-06,C00431353,KLOBUCHAR FOR MINNESOTA
13712.23,84,2021-04,C00766238,ALEXANDRA HUNT FOR CONGRESS
13576.099999999997,165,2021-04,C00776500,KRYSTLE MATTHEWS FOR SENATE
11619.66,231,2021-02,C00148999,FRIENDS OF DICK DURBIN COMMITTEE
3620.0,13,2021-01,C00578302,LOU CORREA FOR CONGRESS
149962.78000000014,3572,2021-04,C00343871,SCHIFF FOR CONGRESS
7912.5,219,2021-01,C00443689,PEOPLE FOR BEN
12476.810000000023,237,2021-01,C00540500,CORY BOOKER FOR SENATE
14118.0,237,2021-06,C00495358,KAINE FOR VIRGINIA
6350.0,12,2021-05,C00446906,KURT SCHRADER FOR CONGRESS
2916.0,44,2021-04,C00763086,AUSTIN SEARLE FOR SENATE
1352.0,5,2021-06,C00764928,RALEIGH BOWMAN FOR CONGRESS
11684.54,321,2021-05,C00727008,REBELLION PAC
4189.0,34,2021-06,C00395848,CLEAVER FOR CONGRESS
1372.0,9,2021-04,C00769158,MISSOURIANS FOR NICOLOFF
1025.0,2,2021-03,C00672154,DELINA DISANTO FOR CONGRESS
28102.830000000256,571,2021-01,C00766691,SITES FOR CONGRESS
13176.539999999995,98,2021-06,C00778126,FRIENDS OF DEBBY BURNETT
9090.5,96,2021-04,C00459099,DELBENE FOR CONGRESS
1850.0,5,2021-05,C00366948,STEPHEN LYNCH FOR CONGRESS
17643.0,288,2021-06,C00710632,REBECCA FOR WASHINGTON
3440.0,49,2021-02,C00326363,MIKE THOMPSON FOR CONGRESS
2240.0,9,2021-06,C00776518,PEOPLE FOR ELVIN DOWLING
41516.5,894,2021-06,C00769703,SANDOVAL FOR COLORADO
9670.0,65,2021-02,C00354688,MCCOLLUM FOR CONGRESS
23043.0,459,2021-03,C00513077,JULIA BROWNLEY FOR CONGRESS
16934.559999999998,252,2021-03,C00349506,FRIENDS OF MARIA
5975.0,11,2021-03,C00154625,KAPTUR FOR CONGRESS
14651.0,43,2021-06,C00781260,DUSTIN GRANGER CAMPAIGN
2000.0,3,2021-06,C00259143,LUCILLE ROYBAL-ALLARD FOR CONGRESS
11363.0,43,2021-05,C00726372,KWEISI MFUME FOR CONGRESS
20635.5,444,2021-04,C00443689,PEOPLE FOR BEN
5463.0,41,2021-04,C00536680,HUFFMAN FOR CONGRESS
3120.0,50,2021-05,C00140715,HOYER FOR CONGRESS
52663.090000000004,973,2021-03,C00767798,HOLLY MCCORMACK FOR CONGRESS
15964.0,310,2021-05,C00780361,MUHLBAUER FOR IOWA
33125.119999999995,465,2021-04,C00556506,TED LIEU FOR CONGRESS
1639.0,8,2021-05,C00775049,ERIC CURRY FOR SF
1914.0,20,2021-06,C00271312,COMMITTEE TO RE-ELECT NYDIA M. VELAZQUEZ TO CONGRESS
2000.0,11,2021-05,C00779363,DECILLIS FOR CONGRESS
13386.0,208,2021-06,C00420760,FRIENDS OF MAZIE HIRONO
14111.53,224,2021-05,C00704049,TERESA FOR ALL
2090.0,19,2021-04,C00775049,ERIC CURRY FOR SF
2220.0,17,2021-02,C00610964,MCEACHIN FOR CONGRESS
3885.0,21,2021-04,C00771220,DR. RICHARD WATKINS FOR SENATE
40156.0,422,2021-04,C00767657,HEATHER MIZEUR FOR CONGRESS
1470.0,12,2021-04,C00398644,MCNERNEY FOR CONGRESS
7883.0,54,2021-03,C00766642,MATT BERG FOR CONGRESS
18228.929999999997,341,2021-04,C00431353,KLOBUCHAR FOR MINNESOTA
7821.16,143,2021-06,C00781807,TANNYA FOR TEXAS COMMITTEE
3280.6599999999994,24,2021-03,C00766840,COLIN WILHELM FOR COLORADO
17640.0,89,2021-03,C00752584,"NIKEMA FOR CONGRESS, INC"
13428.0,192,2021-04,C00770578,COMMITTEE TO ELECT JOSH REMILLARD
6803.0,45,2021-05,C00313510,PASCRELL FOR CONGRESS
1145.0,4,2021-02,C00411587,"BEN CARDIN FOR SENATE, INC."
29939.38000000002,704,2021-01,C00638767,CORI BUSH FOR CONGRESS
7403.0,99,2021-03,C00766238,ALEXANDRA HUNT FOR CONGRESS
3020.0,4,2021-04,C00728832,BRIDGET FLEMING FOR CONGRESS
13589.0,212,2021-06,C00558627,GALLEGO FOR ARIZONA
7320.0,38,2021-03,C00330142,LARSON FOR CONGRESS
28710.170000000053,621,2021-02,C00412304,MONTANANS FOR TESTER
5225.0,25,2021-03,C00458125,JUDY CHU FOR CONGRESS
14148.0,174,2021-04,C00769059,BRITTANY FOR THE PEOPLE
29452.320000000003,476,2021-03,C00663781,TINA SMITH FOR MINNESOTA
4645.0,11,2021-04,C00384057,STAND WITH SANCHEZ
28139.269999999997,444,2021-02,C00196774,THE MARKEY COMMITTEE
18788.0,187,2021-05,C00767350,ALEXANDER4CONGRESS2022
54526.87,1410,2021-05,C00768317,COLORADANS FOR KERRY DONOVAN
58315.0,277,2021-06,C00773085,CHARLES M. GEARING FOR CONGRESS
9141.5,99,2021-02,C00459099,DELBENE FOR CONGRESS
14894.0,105,2021-05,C00500421,BONAMICI FOR CONGRESS
13572.779999999999,209,2021-05,C00770578,COMMITTEE TO ELECT JOSH REMILLARD
26456.98,720,2021-05,C00437277,JEFF MERKLEY FOR OREGON
7520.0,47,2021-04,C00397505,MOORE FOR CONGRESS
1675.0,11,2021-04,C00768978,ANGELA GETER FOR US SENATE
1595.0,13,2021-03,C00774471,AUSTIN RODILL FOR CONGRESS
14878.2,74,2021-04,C00732826,STRICKLAND FOR WASHINGTON
23850.89,501,2021-05,C00769703,SANDOVAL FOR COLORADO
3870.22,61,2021-01,C00696104,ERICA FOR US
40311.46,723,2021-05,C00492645,FRIENDS OF CHRIS MURPHY
4479.0,63,2021-03,C00415182,FRIENDS OF JOHN SARBANES
32188.690000000002,650,2021-05,C00326801,TAMMY BALDWIN FOR SENATE
11424.0,94,2021-02,C00500421,BONAMICI FOR CONGRESS
68363.25,1771,2021-04,C00500843,"WARREN DEMOCRATS, INC."
2065.0,5,2021-03,C00238907,THE REED COMMITTEE
3203.8,61,2021-06,C00140715,HOYER FOR CONGRESS
3715.0,22,2021-06,C00765750,WILLIAM SANCHEZ FOR US SENATE
9665.0,83,2021-04,C00558213,DEBBIE DINGELL FOR CONGRESS
1930.0,10,2021-05,C00167585,CITIZENS FOR WATERS
4925.0,13,2021-03,C00764951,GREG TANAKA FOR CONGRESS
4443.22,81,2021-06,C00718155,FRIENDS OF CINDY BANYAI
7531.449999999999,96,2021-03,C00450049,PAUL TONKO FOR CONGRESS
1350.0,7,2021-06,C00776567,COMMITTEE TO ELECT JAY CAREY
5750.0,17,2021-04,C00764340,NICOLE PARRA  FOR CONGRESS 2022
4913.0,34,2021-06,C00774190,DAZA FOR GEORGIA
7640.0,101,2021-03,C00764662,FRIENDS OF JESSICA MASON
13569.259999999978,103,2021-06,C00767756,BATTINO FOR US SENATE
13195.0,207,2021-05,C00669358,SCANLON FOR CONGRESS
6503.0,78,2021-01,C00290825,NADLER FOR CONGRESS
2125.2,27,2021-01,C00582890,TOM O'HALLERAN FOR CONGRESS
1645.0,21,2021-01,C00195628,PRICE FOR CONGRESS
6136.0,67,2021-02,C00435099,BILL FOSTER FOR CONGRESS
9623.2,135,2021-04,C00499947,FRIENDS OF DAN KILDEE
44688.62000000002,999,2021-04,C00771360,JASMINE BEACH-FERRARA FOR CONGRESS
3868.0,41,2021-01,C00503110,SCOTT PETERS FOR CONGRESS
14035.0,139,2021-03,C00770602,RHODA FOR CONGRESS
2250.0,9,2021-03,C00460055,FREDERICA S. WILSON FOR CONGRESS
18719.48,65,2021-05,C00591065,DWIGHT EVANS FOR CONGRESS
12329.22,273,2021-02,C00768101,MARCUS FOR GEORGIA
6195.0,40,2021-05,C00401034,BRIAN HIGGINS FOR CONGRESS
8520.22,44,2021-04,C00726372,KWEISI MFUME FOR CONGRESS
3650.5,29,2021-06,C00610964,MCEACHIN FOR CONGRESS
8778.18,203,2021-03,C00693044,PEOPLE FIRST FUTURE
14118.0,244,2021-02,C00669358,SCANLON FOR CONGRESS
2050.0,14,2021-01,C00746842,HOOSIERS FOR HANEEFAH
1000.0,1,2021-01,C00226928,PALLONE FOR CONGRESS
16266.13,175,2021-06,C00528182,VIRGIN ISLANDS FOR PLASKETT
9280.07999999997,256,2021-01,C00413914,GILLIBRAND FOR SENATE
34642.42000000002,677,2021-04,C00638767,CORI BUSH FOR CONGRESS
6019.0,39,2021-04,C00661777,CHUY GARCIA FOR CONGRESS
5255.0,21,2021-03,C00763995,FRIENDS OF BARBARA SHARIEF FOR CONGRESS
2159.0,26,2021-01,C00558213,DEBBIE DINGELL FOR CONGRESS
25236.739999999998,653,2021-03,C00437277,JEFF MERKLEY FOR OREGON
5304.420000000003,51,2021-05,C00767756,BATTINO FOR US SENATE
4317.5,79,2021-05,C00349506,FRIENDS OF MARIA
34785.22,563,2021-03,C00770578,COMMITTEE TO ELECT JOSH REMILLARD
1728.66,12,2021-04,C00774174,HAWK FOR THE PEOPLE
10701.0,200,2021-02,C00590067,CHARLIE CRIST FOR CONGRESS
2946.319999999999,21,2021-04,C00767756,BATTINO FOR US SENATE
7625.0,53,2021-05,C00776500,KRYSTLE MATTHEWS FOR SENATE
3977.0,53,2021-06,C00725739,SALEM FOR CONGRESS
13780.0,92,2021-05,C00774455,ASHMI FOR CONGRESS
2235.0,18,2021-05,C00398644,MCNERNEY FOR CONGRESS
33585.3,762,2021-03,C00326801,TAMMY BALDWIN FOR SENATE
2292.0,22,2021-01,C00499467,TITUS FOR CONGRESS
15970.09,291,2021-06,C00649061,COMMITTEE TO ELECT TEDRA COBB
5846.0,58,2021-06,C00780486,COMMITTEE TO ELECT KRYSTAL MARX
15202.0,81,2021-05,C00777227,SPENCER TODER FOR SENATE
2080.0,17,2021-02,C00395848,CLEAVER FOR CONGRESS
3100.0,5,2021-06,C00409219,MATSUI FOR CONGRESS
11062.0,215,2021-02,C00349506,FRIENDS OF MARIA
16978.21,104,2021-06,C00774851,RETT FOR SENATE
14480.0,64,2021-03,C00479063,THE BILL KEATING COMMITTEE
38888.93000000001,1001,2021-06,C00437277,JEFF MERKLEY FOR OREGON
22378.0,351,2021-06,C00592154,JIMMY PANETTA FOR CONGRESS
1000.0,1,2021-01,C00757633,COMMITTEE TO ELECT BRIAN JAYE
11931.5,237,2021-05,C00495358,KAINE FOR VIRGINIA
1250.0,4,2021-03,C00366948,STEPHEN LYNCH FOR CONGRESS
8033.790000000002,57,2021-04,C00766634,SHERVIN AAZAMI FOR CONGRESS
15132.0,90,2021-05,C00435099,BILL FOSTER FOR CONGRESS
3114.0,64,2021-04,C00573949,JOSH GOTTHEIMER FOR CONGRESS
1300.0,10,2021-01,C00313510,PASCRELL FOR CONGRESS
7791.199999999999,131,2021-01,C00648220,ANDY KIM FOR CONGRESS
7959.0,66,2021-05,C00772186,JUDY STAHL FOR CONGRESS
3339.0,53,2021-02,C00307314,BLUMENAUER FOR CONGRESS
18327.69,515,2021-03,C00727008,REBELLION PAC
3991.0,97,2021-01,C00727008,REBELLION PAC
2020.0,26,2021-03,C00763896,REV. WENDY FOR CONGRESS
3525.0,5,2021-02,C00257121,CITIZENS FOR RUSH
24562.22,447,2021-01,C00431353,KLOBUCHAR FOR MINNESOTA
4750.0,11,2021-03,C00710533,DEPASQUALE FOR PA 10
14979.579999999985,160,2021-05,C00354688,MCCOLLUM FOR CONGRESS
2125.0,5,2021-04,C00507368,BEATTY FOR CONGRESS
3750.0,14,2021-04,C00705301,CITIZENS FOR ANTHONY FEIG
3675.0,9,2021-06,C00574640,ANTHONY BROWN FOR CONGRESS
7175.0,30,2021-02,C00767350,ALEXANDER4CONGRESS2022
18835.0,373,2021-02,C00649061,COMMITTEE TO ELECT TEDRA COBB
