total_raised,total_contributions,date,committee,committee_name
1836.5,70,2021-02,C00718627,TEAM HAGERTY
2918.21,131,2021-04,C00741900,WILLIE MONTAGUE FOR CONGRESS
3049.03,67,2021-04,C00769240,LEIPOLD 4 SENATE
550.0,2,2021-05,C00460659,MANN FOR CONGRESS
6148.3400000000265,410,2021-05,C00552547,ZELDIN FOR CONGRESS
2926.8599999999637,1225,2021-05,C00588764,COMER FOR CONGRESS
3912.5299999999993,109,2021-02,C00730895,KAT FOR CONGRESS
675.0,5,2021-02,C00460659,MANN FOR CONGRESS
3171.0,78,2021-02,C00504704,CRAMER FOR SENATE
500.0,1,2021-02,C00582304,FRIENDS OF NEAL DUNN
4038.370000000009,241,2021-02,C00655571,YVETTE4CONGRESS
1185.7399999999998,20,2021-02,C00662767,CHIP ROY FOR CONGRESS
500.0,1,2021-02,C00647339,CURTIS FOR CONGRESS
2034.07,41,2021-05,C00461806,PAUL GOSAR FOR CONGRESS
889.6700000000001,22,2021-03,C00662767,CHIP ROY FOR CONGRESS
22053.629999999874,992,2021-02,C00705236,JOE COLLINS FOR CONGRESS
2963.2299999999523,1177,2021-05,C00460550,JEFF DUNCAN FOR CONGRESS
660.55,15,2021-05,C00697789,JERRY CARL FOR CONGRESS
1542.17,38,2021-05,C00417063,"WEST VIRGINIA REPUBLICAN PARTY, INC."
3160.320000000001,184,2021-05,C00550707,FRIENDS OF HAGEDORN
2677.769999999958,1287,2021-05,C00657833,GUY FOR CONGRESS
500.0,1,2021-06,C00614826,KUSTOFF FOR CONGRESS
1250.3700000000142,1099,2021-05,C00474189,MIKE KELLY FOR CONGRESS
1380.0,39,2021-05,C00720078,JAY OBERNOLTE FOR CONGRESS 2020
932.67,15,2021-02,C00461806,PAUL GOSAR FOR CONGRESS
880.0,7,2021-02,C00573980,KELLY FOR CONGRESS
1236.0,38,2021-04,C00767277,SCHULZ FOR OHIO
1582.0,27,2021-04,C00668491,WILLIAM TIMMONS FOR CONGRESS
10433.8,490,2021-04,C00376939,MARSHA FOR SENATE
3679.75,133,2021-01,C00570994,ALASKANS FOR DAN SULLIVAN
23489.950000000088,1796,2021-01,C00558825,MILLER-MEEKS FOR CONGRESS
1519.0,26,2021-06,C00773879,MARK MOORES FOR CONGRESS
2150.0,101,2021-04,C00473371,HOEVEN FOR SENATE
5678.94,231,2021-02,C00570994,ALASKANS FOR DAN SULLIVAN
3946.329999999985,978,2021-04,C00543967,BUDDY CARTER FOR CONGRESS
8303.100000000011,774,2021-01,C00521948,RODNEY FOR CONGRESS
2011.69,42,2021-04,C00723916,MARY MILLER FOR CONGRESS
1765.0,35,2021-05,C00600718,DAVIDSON FOR CONGRESS
1241.2700000000002,38,2021-01,C00723916,MARY MILLER FOR CONGRESS
500.0,1,2021-06,C00777482,BRIAN STEWART FOR CONGRESS
4101.289999999999,114,2021-04,C00693663,FEENSTRA FOR CONGRESS
6959.600000000011,176,2021-03,C00012229,ALASKANS FOR DON YOUNG
16505.459999999995,491,2021-04,C00770347,CATALINA FOR CONGRESS
1893.090000000005,249,2021-04,C00510164,PATRIOTS FOR PERRY
5537.45,114,2021-03,C00770206,EGAN FOR CONGRESS
2150.0,13,2021-05,C00774760,MARK BUSCH FOR CONGRESS
676.0,4,2021-04,C00460659,MANN FOR CONGRESS
6075.270000000022,309,2021-02,C00721332,DARRELL ISSA FOR CONGRESS
600.0,3,2021-04,C00700195,GREG MUSSELWHITE COMMITTEE TO ELECT FOR CONGRESS
500.0,1,2021-03,C00670547,ARMSTRONG FOR CONGRESS
1998.050000000009,1231,2021-06,C00550707,FRIENDS OF HAGEDORN
9039.58,252,2021-01,C00398750,NEW PAC
6559.770000000106,786,2021-01,C00371203,JOHN CARTER FOR CONGRESS
1937.0,20,2021-01,C00498121,ROGER WILLIAMS FOR U S CONGRESS COMMITTEE
575.0,4,2021-02,C00762567,NATISHA BROOKS FOR CONGRESS
1100.0,12,2021-06,C00771493,LAUREL IMER FOR CONGRESS
9652.44,395,2021-02,C00576173,KANSANS FOR MARSHALL
549.54,4,2021-06,C00629949,ALEX MOONEY FOR CONGRESS
1730.0,22,2021-05,C00738302,LANCIA FOR CONGRESS
585.15,26,2021-01,C00393629,MCHENRY FOR CONGRESS
2060.0,28,2021-01,C00658385,MARK GREEN FOR CONGRESS
525.0,2,2021-03,C00769596,WIRTH FOR CONGRESS
552.0,3,2021-01,C00717876,AMANDA ADKINS FOR CONGRESS
1300.0,7,2021-03,C00764084,LITTLES4CONGRESS
695.0,6,2021-04,C00768689,MIKE FRANCE CT2
1181.8799999999997,32,2021-06,C00464602,VICKY HARTZLER FOR CONGRESS
1530.3600000000063,248,2021-04,C00497818,WENSTRUP FOR CONGRESS
14063.919999999958,570,2021-02,C00728238,LAUREN BOEBERT FOR CONGRESS
2016.45,64,2021-06,C00766162,BO HINES FOR CONGRESS
1185.0,62,2021-05,C00711358,JOSE CASTILLO FOR CONGRESS
300.0,1,2021-06,C00746917,CHARTRAND FOR CONGRESS
1085.0,20,2021-06,C00738302,LANCIA FOR CONGRESS
1130.0,19,2021-02,C00744201,RAYLAFORCONGRESS
2796.5699999999997,74,2021-03,C00666040,MCSALLY FOR SENATE INC
250.0,1,2021-03,C00734426,GREGORY COLL FOR CONGRESS
42373.48999999999,2187,2021-01,C00665638,YOUNG KIM FOR CONGRESS
853.0,28,2021-06,C00731950,THE WATERS COMMITTEE
2926.1900000000214,338,2021-01,C00655571,YVETTE4CONGRESS
1672.01,68,2021-04,C00721332,DARRELL ISSA FOR CONGRESS
1843.5,120,2021-01,C00443580,LUMMIS FOR WYOMING INC.
1469.5000000000032,334,2021-06,C00721332,DARRELL ISSA FOR CONGRESS
1459.58,49,2021-05,C00412890,ADRIAN SMITH FOR CONGRESS
1347.5,65,2021-03,C00440362,JIM RISCH FOR U.S. SENATE COMMITTEE
2488.33,75,2021-04,C00412890,ADRIAN SMITH FOR CONGRESS
250.0,1,2021-04,C00777946,LARE FOR CONGRESS
2146.13,59,2021-04,C00697649,FRIENDS TO ELECT DR. GREG MURPHY TO CONGRESS
2550.76,60,2021-03,C00770636,J.R. MAJEWSKI FOR CONGRESS
1911.2499999999998,101,2021-03,C00721332,DARRELL ISSA FOR CONGRESS
2561.079999999952,575,2021-01,C00553859,DR. BRIAN BABIN FOR CONGRESS
600.0,3,2021-01,C00331397,SIMPSON FOR CONGRESS
597.0,16,2021-06,C00769596,WIRTH FOR CONGRESS
17853.370000000003,821,2021-01,C00704981,MICHELLE STEEL FOR CONGRESS
472.76,9,2021-04,C00476820,JOHNSON FOR CONGRESS
2051.300000000026,1053,2021-05,C00718635,"TIFFANY FOR WISCONSIN, INC."
809.43,58,2021-05,C00737767,VICTORIA SPARTZ FOR CONGRESS
1195.0,13,2021-01,C00477323,PALAZZO FOR CONGRESS
570.24,12,2021-04,C00770859,"LYNDA BLANCHARD FOR SENATE, INC."
592.76,5,2021-05,C00763656,LUNA LOPEZ FOR CONGRESS
7165.0,386,2021-04,C00676965,RICK SCOTT FOR FLORIDA
1284.0,23,2021-03,C00766519,DARIUS MAYFIELD FOR AMERICA
1234.1200000000001,43,2021-03,C00458463,PORTMAN FOR SENATE COMMITTEE
691.76,25,2021-04,C00765347,LIRETTE FOR CONGRESS
450.0,2,2021-06,C00691931,PARROTT FOR CONGRESS
3685.6199999999926,308,2021-01,C00721332,DARRELL ISSA FOR CONGRESS
6083.820000000074,874,2021-04,C00575167,DON BACON FOR CONGRESS
650.0,4,2021-05,C00776914,DR. GINA SMITH FOR CONGRESS
6239.02,241,2021-01,C00436386,FRIENDS OF JOHN BARRASSO
925.0,50,2021-01,C00207993,FRIENDS OF JIM INHOFE
317.13,19,2021-04,C00460063,BILLY LONG FOR CONGRESS
3548.070000000025,762,2021-04,C00735985,CARLOS GIMENEZ FOR CONGRESS
2237.83,112,2021-04,C00653147,MIKE BRAUN FOR INDIANA
391.6999999999998,41,2021-04,C00464602,VICKY HARTZLER FOR CONGRESS
773.689999999999,88,2021-04,C00737767,VICTORIA SPARTZ FOR CONGRESS
1052.0,16,2021-02,C00766519,DARIUS MAYFIELD FOR AMERICA
617.5799999999999,22,2021-02,C00730150,NEHLS FOR CONGRESS
19105.989999999998,892,2021-02,C00704981,MICHELLE STEEL FOR CONGRESS
5364.409999999661,2459,2021-05,C00476317,BOOZMAN FOR ARKANSAS
270.07,8,2021-02,C00460063,BILLY LONG FOR CONGRESS
2121.679999999996,266,2021-04,C00553859,DR. BRIAN BABIN FOR CONGRESS
1995.0,62,2021-05,C00706374,TAMIKA HAMILTON FOR CONGRESS
425.0,4,2021-04,C00560359,CHILDS FOR CONGRESS COMMITTEE
8295.0,304,2021-04,C00592048,OMAR NAVARRO FOR CONGRESS
842.85,41,2021-05,C00458463,PORTMAN FOR SENATE COMMITTEE
1931.5,75,2021-03,C00718627,TEAM HAGERTY
9511.35,276,2021-02,C00666040,MCSALLY FOR SENATE INC
1617.0,74,2021-02,C00539825,CAPITO FOR WEST VIRGINIA
5185.18,156,2021-01,C00592048,OMAR NAVARRO FOR CONGRESS
1046.4599999999966,157,2021-02,C00737767,VICTORIA SPARTZ FOR CONGRESS
450.29,4,2021-04,C00639096,BARRY MOORE FOR CONGRESS
6702.090000000001,368,2021-01,C00729954,GARBARINO FOR CONGRESS
1162.79,255,2021-05,C00510164,PATRIOTS FOR PERRY
4835.21000000011,744,2021-01,C00607416,BRIAN FITZPATRICK FOR CONGRESS
450.0,5,2021-05,C00764084,LITTLES4CONGRESS
1556.0500000000002,59,2021-02,C00458463,PORTMAN FOR SENATE COMMITTEE
851.0,51,2021-01,C00532465,ROUNDS FOR SENATE
1052.0,21,2021-02,C00417063,"WEST VIRGINIA REPUBLICAN PARTY, INC."
2405.7200000000003,136,2021-04,C00588392,TODOS CON JENNIFFER INC.  DBA JENNIFFER FOR CONGRESS
350.0,2,2021-01,C00551374,GARY PALMER FOR CONGRESS
5598.389999999999,156,2021-02,C00498907,DEB FISCHER FOR US SENATE
3725.6,144,2021-06,C00504704,CRAMER FOR SENATE
250.0,1,2021-01,C00412890,ADRIAN SMITH FOR CONGRESS
250.0,1,2021-06,C00551374,GARY PALMER FOR CONGRESS
2030.0,95,2021-01,C00653147,MIKE BRAUN FOR INDIANA
6060.76,243,2021-04,C00708073,RONDA KENNEDY FOR CONGRESS 2020
1185.38,65,2021-01,C00473371,HOEVEN FOR SENATE
1205.4200000000005,73,2021-04,C00301838,STEVE CHABOT FOR CONGRESS
1253.22,25,2021-04,C00771279,ALEX FOR CONGRESS
1203.0,39,2021-01,C00372532,MICHAEL BURGESS FOR CONGRESS
6279.8900000000085,438,2021-02,C00703843,BICE FOR CONGRESS
1189.0099999999932,1193,2021-06,C00737767,VICTORIA SPARTZ FOR CONGRESS
1432.0,25,2021-05,C00746966,CAROLINE COLARUSSO FOR CONGRESS
1211.0,31,2021-02,C00477323,PALAZZO FOR CONGRESS
2234.5499999999925,569,2021-01,C00657833,GUY FOR CONGRESS
1570.0,29,2021-02,C00746966,CAROLINE COLARUSSO FOR CONGRESS
3315.5,151,2021-01,C00718627,TEAM HAGERTY
377.2699999999999,7,2021-01,C00460659,MANN FOR CONGRESS
1021.05,33,2021-05,C00767731,CITIZENS FOR HILLERY BROTSCHOL
2108.7100000000137,1075,2021-05,C00721332,DARRELL ISSA FOR CONGRESS
1843.0,33,2021-05,C00540617,FRIENDS OF DAVID SCHWEIKERT
250.0,1,2021-03,C00691931,PARROTT FOR CONGRESS
250.0,1,2021-03,C00772640,JUSTIN BURAU FOR CONGRESS
250.0,1,2021-05,C00778043,RICKERSON FOR CONGRESS
252.94,3,2021-06,C00725465,CLIFF BENTZ FOR CONGRESS
950.62,52,2021-04,C00458463,PORTMAN FOR SENATE COMMITTEE
3137.75,175,2021-03,C00588392,TODOS CON JENNIFFER INC.  DBA JENNIFFER FOR CONGRESS
435.0,6,2021-04,C00477323,PALAZZO FOR CONGRESS
1662.6599999999999,48,2021-04,C00742247,SCOTT FRANKLIN FOR CONGRESS
1583.0200000000004,49,2021-04,C00653634,VAN TAYLOR CAMPAIGN
2653.8300000000017,144,2021-05,C00741900,WILLIE MONTAGUE FOR CONGRESS
680.0,15,2021-06,C00774240,COMMITTEE TO ELECT JEFFREY SOSSA-PAQUETTE
366.0,5,2021-03,C00763656,LUNA LOPEZ FOR CONGRESS
405.0,5,2021-04,C00775130,TORRES2024 FOR PRESIDENT
960.0,21,2021-06,C00777490,CULP FOR CONGRESS
450.0,5,2021-04,C00746966,CAROLINE COLARUSSO FOR CONGRESS
2625.7799999999997,63,2021-05,C00561597,GLENN GROTHMAN FOR CONGRESS
2860.2800000000007,91,2021-06,C00739581,THE BILLY PREMPEH FOR CONGRESS COMMITTEE
10211.25,442,2021-03,C00612432,FRIENDS OF MATT GAETZ
677.0,20,2021-05,C00770669,SERY KIM FOR CONGRESS
2552.840000000005,346,2021-01,C00737767,VICTORIA SPARTZ FOR CONGRESS
2684.1700000000005,150,2021-05,C00314575,COLLINS FOR SENATOR
300.0,3,2021-06,C00779835,BERNARD SANSARICQ CAMPAIGN 4 US CONGRESS D20 FL.
1730.0,25,2021-02,C00648295,RUSS FULCHER FOR IDAHO
375.0,3,2021-06,C00781138,ANDREW ALVEY FOR CONGRESS
6497.5,319,2021-03,C00676965,RICK SCOTT FOR FLORIDA
585.0,21,2021-05,C00697052,FRED KELLER FOR CONGRESS
5143.170000000001,140,2021-02,C00768994,MAYRA FLORES FOR CONGRESS
1242.17,26,2021-01,C00716571,"GADE FOR VIRGINIA, INC."
400.0,3,2021-05,C00775668,JOHN BEATTY FOR CONGRESS
3165.8999999999987,148,2021-06,C00697649,FRIENDS TO ELECT DR. GREG MURPHY TO CONGRESS
2440.0,65,2021-06,C00706374,TAMIKA HAMILTON FOR CONGRESS
2656.9500000000007,116,2021-03,C00460550,JEFF DUNCAN FOR CONGRESS
1817.590000000004,280,2021-04,C00610212,MIKE GALLAGHER FOR WISCONSIN
956.5599999999985,238,2021-04,C00506931,"FRIENDS FOR CHRIS STEWART, INC."
1501.5100000000054,264,2021-04,C00617662,CAPTAIN HIGGINS FOR CONGRESS
1749.3600000000063,267,2021-04,C00368522,JOE WILSON FOR CONGRESS
2427.300000000005,293,2021-04,C00657833,GUY FOR CONGRESS
2263.0500000000047,317,2021-04,C00614214,BERGMANFORCONGRESS
5891.400000000001,213,2021-01,C00705236,JOE COLLINS FOR CONGRESS
415.0,3,2021-04,C00691931,PARROTT FOR CONGRESS
2844.769999999997,68,2021-02,C00711010,"BOLDUC 2022, INC."
595.0,14,2021-02,C00599464,SMUCKER FOR CONGRESS
8566.5,340,2021-05,C00775924,BOBBY JEFFRIES FOR US SENATE
1201.5999999999995,53,2021-02,C00614776,TED BUDD FOR CONGRESS
1468.1800000000012,396,2021-06,C00481911,DANIEL WEBSTER FOR CONGRESS
6091.69,278,2021-05,C00207993,FRIENDS OF JIM INHOFE
560.0,9,2021-03,C00762567,NATISHA BROOKS FOR CONGRESS
200.0,1,2021-01,C00734426,GREGORY COLL FOR CONGRESS
2473.0,69,2021-05,C00769240,LEIPOLD 4 SENATE
325.0,13,2021-02,C00724914,AMERICANS FOR PARNELL COMMITTEE
620.0,10,2021-06,C00779512,DEGRAMMONT FOR CONGRESS
887.6600000000001,20,2021-02,C00548289,MATT ROSENDALE FOR MONTANA
1327.25,54,2021-04,C00731950,THE WATERS COMMITTEE
666.0,17,2021-04,C00769687,HAWKINS FOR CONGRESS 2022
787.0,20,2021-06,C00769372,FEIT2022
550.0,5,2021-05,C00777557,CENTERS FOR OHIO
350.0,6,2021-06,C00304758,FRIENDS OF ROY BLUNT
2650.7,121,2021-06,C00473371,HOEVEN FOR SENATE
1500.0,40,2021-02,C00561597,GLENN GROTHMAN FOR CONGRESS
4148.429999999997,521,2021-01,C00575167,DON BACON FOR CONGRESS
512.76,25,2021-05,C00765347,LIRETTE FOR CONGRESS
387.5,5,2021-02,C00691931,PARROTT FOR CONGRESS
451.12,15,2021-01,C00543967,BUDDY CARTER FOR CONGRESS
492.0,9,2021-05,C00777698,MARY ANN HANUSA FOR CONGRESS
5252.41,229,2021-04,C00767731,CITIZENS FOR HILLERY BROTSCHOL
462.5,11,2021-03,C00417063,"WEST VIRGINIA REPUBLICAN PARTY, INC."
6196.93,335,2021-04,C00438697,LATTA FOR CONGRESS
1303.5,64,2021-03,C00532465,ROUNDS FOR SENATE
1327.1499999999996,57,2021-05,C00771857,DAN RODIMER FOR CONGRESS
920.3099999999996,517,2021-06,C00766428,JULIA LETLOW FOR CONGRESS
710.5,19,2021-01,C00632067,RON ESTES FOR CONGRESS
867.3899999999994,102,2021-04,C00766428,JULIA LETLOW FOR CONGRESS
774.46,60,2021-04,C00304758,FRIENDS OF ROY BLUNT
1953.5,122,2021-04,C00539825,CAPITO FOR WEST VIRGINIA
3980.3,271,2021-01,C00766428,JULIA LETLOW FOR CONGRESS
2101.340000000035,469,2021-01,C00301838,STEVE CHABOT FOR CONGRESS
939.4600000000003,37,2021-01,C00561530,MOOLENAAR FOR CONGRESS
967.75,71,2021-04,C00718627,TEAM HAGERTY
845.5,53,2021-01,C00055582,NY REPUBLICAN FEDERAL CAMPAIGN COMMITTEE
1021.62,34,2021-04,C00461806,PAUL GOSAR FOR CONGRESS
1625.7399999999257,2154,2021-05,C00766428,JULIA LETLOW FOR CONGRESS
1220.3200000000002,109,2021-01,C00384529,LISA MURKOWSKI FOR US SENATE
1027.0,58,2021-02,C00207993,FRIENDS OF JIM INHOFE
320.35,11,2021-05,C00666040,MCSALLY FOR SENATE INC
1311.9899999999939,680,2021-04,C00474189,MIKE KELLY FOR CONGRESS
1934.669999999992,764,2021-04,C00481911,DANIEL WEBSTER FOR CONGRESS
3186.4300000000108,794,2021-04,C00556365,KATKO FOR CONGRESS
860.0,12,2021-04,C00771493,LAUREL IMER FOR CONGRESS
901.0,30,2021-04,C00599464,SMUCKER FOR CONGRESS
150.0,3,2021-03,C00582635,JO RAE PERKINS FOR US SENATE
757.0,39,2021-03,C00767277,SCHULZ FOR OHIO
140.0,3,2021-06,C00770206,EGAN FOR CONGRESS
1690.0,31,2021-01,C00734731,FRIENDS FOR KATHY BARNETTE
1348.1000000000001,47,2021-04,C00561530,MOOLENAAR FOR CONGRESS
175.2,4,2021-03,C00733170,CATHY BERNSTEIN FOR CONGRESS
597.29,22,2021-04,C00633610,RALPH NORMAN FOR CONGRESS
240.0,4,2021-01,C00766279,LOUBRIEL FOR SENATE
3490.3099999999863,550,2021-01,C00556365,KATKO FOR CONGRESS
811.5500000000001,25,2021-03,C00633610,RALPH NORMAN FOR CONGRESS
2784.12,180,2021-05,C00770784,HARRISON FOR CONGRESS
1623.7899999999956,553,2021-01,C00368522,JOE WILSON FOR CONGRESS
308.2800000000001,18,2021-01,C00693663,FEENSTRA FOR CONGRESS
100.0,1,2021-04,C00735688,BOGNET FOR CONGRESS
151.1,3,2021-01,C00458679,BLAINE FOR CONGRESS
436.0,15,2021-01,C00697789,JERRY CARL FOR CONGRESS
320.0,5,2021-02,C00674085,JAMES P. BRADLEY FOR US SENATE
200.0,3,2021-02,C00766279,LOUBRIEL FOR SENATE
202.31,6,2021-01,C00721308,GOOD FOR CONGRESS
150.0,3,2021-01,C00435974,ANDY HARRIS FOR CONGRESS
145.0,4,2021-03,C00720870,JESSE JENSEN FOR CONGRESS
478.5,19,2021-02,C00548180,WESTERMAN FOR CONGRESS
125.0,2,2021-02,C00582635,JO RAE PERKINS FOR US SENATE
2435.0,76,2021-05,C00592048,OMAR NAVARRO FOR CONGRESS
595.0,12,2021-05,C00560359,CHILDS FOR CONGRESS COMMITTEE
325.0,7,2021-01,C00446815,MCCLINTOCK FOR CONGRESS
10063.820000000002,406,2021-02,C00612432,FRIENDS OF MATT GAETZ
531.01,15,2021-01,C00654079,ANTHONY GONZALEZ FOR CONGRESS
772.76,23,2021-01,C00464149,MO BROOKS FOR CONGRESS
742.0,17,2021-01,C00677286,"STEIL FOR WISCONSIN, INC."
235.0,4,2021-01,C00546499,MIKE BOST FOR CONGRESS COMMITTEE
230.0,6,2021-01,C00481911,DANIEL WEBSTER FOR CONGRESS
660.0,20,2021-01,C00386532,LOUIE GOHMERT FOR CONGRESS COMMITTEE
210.01000000000002,7,2021-01,C00610451,BIGGS FOR CONGRESS
772.1700000000001,21,2021-02,C00716571,"GADE FOR VIRGINIA, INC."
2130.38,108,2021-02,C00675348,CINDY HYDE-SMITH FOR US SENATE
4572.0,170,2021-02,C00055582,NY REPUBLICAN FEDERAL CAMPAIGN COMMITTEE
2094.369999999999,101,2021-01,C00735985,CARLOS GIMENEZ FOR CONGRESS
2127.0,79,2021-06,C00417063,"WEST VIRGINIA REPUBLICAN PARTY, INC."
908.36,51,2021-01,C00720078,JAY OBERNOLTE FOR CONGRESS 2020
225.0,4,2021-01,C00744201,RAYLAFORCONGRESS
634.4900000000008,260,2021-01,C00663914,DEBBIE LESKO FOR CONGRESS
1996.95,72,2021-01,C00607838,DREW FERGUSON FOR CONGRESS INC.
551.0,13,2021-04,C00504019,RICK W. ALLEN FOR CONGRESS
270.0,9,2021-05,C00774240,COMMITTEE TO ELECT JEFFREY SOSSA-PAQUETTE
362.2699999999999,10,2021-01,C00719294,AUGUST PFLUGER FOR CONGRESS
100.0,1,2021-01,C00709584,GOMURPH.COM
4221.0,143,2021-05,C00055582,NY REPUBLICAN FEDERAL CAMPAIGN COMMITTEE
100.0,1,2021-01,C00648295,RUSS FULCHER FOR IDAHO
2112.8799999999997,96,2021-03,C00735985,CARLOS GIMENEZ FOR CONGRESS
2255.6,70,2021-05,C00599464,SMUCKER FOR CONGRESS
175.0,3,2021-05,C00773739,JON ROCHA FOR CONGRESS
1562.0,57,2021-05,C00739581,THE BILLY PREMPEH FOR CONGRESS COMMITTEE
245.39999999999998,6,2021-01,C00733170,CATHY BERNSTEIN FOR CONGRESS
4144.589999999999,217,2021-05,C00570994,ALASKANS FOR DAN SULLIVAN
345.0,5,2021-05,C00771493,LAUREL IMER FOR CONGRESS
840.0,15,2021-03,C00771493,LAUREL IMER FOR CONGRESS
457.0,18,2021-05,C00774778,PAUL BROUN FOR CONGRESS
332.0,19,2021-01,C00548180,WESTERMAN FOR CONGRESS
155.0,3,2021-05,C00721308,GOOD FOR CONGRESS
1287.2100000000057,278,2021-05,C00617662,CAPTAIN HIGGINS FOR CONGRESS
334.54,7,2021-06,C00435974,ANDY HARRIS FOR CONGRESS
150.0,2,2021-05,C00779835,BERNARD SANSARICQ CAMPAIGN 4 US CONGRESS D20 FL.
2534.55,124,2021-06,C00708073,RONDA KENNEDY FOR CONGRESS 2020
2002.94,39,2021-06,C00750307,FALLON FOR CONGRESS
1406.0400000000102,266,2021-05,C00553859,DR. BRIAN BABIN FOR CONGRESS
125.2,3,2021-04,C00733170,CATHY BERNSTEIN FOR CONGRESS
570.0,13,2021-06,C00774869,STEVE REICHERT FOR CONGRESS
1025.0,25,2021-06,C00573519,CARSON AMERICA
400.0,8,2021-04,C00716571,"GADE FOR VIRGINIA, INC."
2209.5,81,2021-06,C00440362,JIM RISCH FOR U.S. SENATE COMMITTEE
630.29,17,2021-04,C00540617,FRIENDS OF DAVID SCHWEIKERT
170.0,3,2021-04,C00772640,JUSTIN BURAU FOR CONGRESS
224.55,6,2021-06,C00386532,LOUIE GOHMERT FOR CONGRESS COMMITTEE
1701.03,65,2021-03,C00731950,THE WATERS COMMITTEE
155.0,3,2021-04,C00769208,CARLIN FOR US SENATE
305.0,7,2021-05,C00546499,MIKE BOST FOR CONGRESS COMMITTEE
1744.0,89,2021-04,C00504704,CRAMER FOR SENATE
125.0,2,2021-03,C00771709,COMMITTEE TO ELECT JESSE BROWN INC
1743.699999999992,929,2021-04,C00588764,COMER FOR CONGRESS
5431.170000000004,236,2021-06,C00705236,JOE COLLINS FOR CONGRESS
2100.1199999999926,1217,2021-05,C00556365,KATKO FOR CONGRESS
607.1700000000001,16,2021-03,C00716571,"GADE FOR VIRGINIA, INC."
535.0,16,2021-03,C00708073,RONDA KENNEDY FOR CONGRESS 2020
2205.2399999999902,255,2021-01,C00724914,AMERICANS FOR PARNELL COMMITTEE
150.0,2,2021-04,C00734426,GREGORY COLL FOR CONGRESS
100.0,1,2021-06,C00774760,MARK BUSCH FOR CONGRESS
100.0,1,2021-06,C00770446,COMMITTEE TO ELECT JUSTIN DAVISON FOR CONGRESS
130.0,4,2021-04,C00763656,LUNA LOPEZ FOR CONGRESS
300.0,4,2021-06,C00778522,BEEBE FOR OREGON
685.0,12,2021-04,C00738302,LANCIA FOR CONGRESS
1056.279999999997,1035,2021-05,C00459297,HUIZENGA FOR CONGRESS
215.0,5,2021-01,C00633610,RALPH NORMAN FOR CONGRESS
2108.53999999998,390,2021-03,C00481911,DANIEL WEBSTER FOR CONGRESS
860.45,47,2021-02,C00481911,DANIEL WEBSTER FOR CONGRESS
573.0,12,2021-06,C00652149,BURCHETT FOR CONGRESS
125.0,2,2021-06,C00769570,WADI YAKHOUR FOR CONGRESS
1559.0,102,2021-06,C00711358,JOSE CASTILLO FOR CONGRESS
920.0,26,2021-01,C00461806,PAUL GOSAR FOR CONGRESS
225.2,5,2021-02,C00733170,CATHY BERNSTEIN FOR CONGRESS
165.0,6,2021-01,C00765479,SANTOS FOR CONGRESS
100.0,1,2021-06,C00779207,NO COMMITTEE WITHDRAWAL FROM RACE
100.0,1,2021-06,C00778043,RICKERSON FOR CONGRESS
205.0,3,2021-06,C00726513,ELIZABETH FOR CONGRESS
270.0,9,2021-01,C00720870,JESSE JENSEN FOR CONGRESS
796.01,25,2021-01,C00715854,ALEK FOR OREGON
220.0,6,2021-02,C00446815,MCCLINTOCK FOR CONGRESS
245.0,8,2021-02,C00720870,JESSE JENSEN FOR CONGRESS
115.0,4,2021-05,C00662601,LANCE GOODEN FOR CONGRESS COMMITTEE
1908.8799999999985,68,2021-02,C00476820,JOHNSON FOR CONGRESS
1483.0,78,2021-02,C00330886,MIKE CRAPO FOR US SENATE
153.0,5,2021-05,C00776856,DEHART FOR CONGRESS INC
544.0,21,2021-04,C00548180,WESTERMAN FOR CONGRESS
626.0,24,2021-03,C00438697,LATTA FOR CONGRESS
105.0,2,2021-04,C00588657,TEXANS FOR JODEY ARRINGTON
150.0,2,2021-05,C00771162,ANTONIO PITOCCO FOR CONGRESS
1020.5,61,2021-01,C00662601,LANCE GOODEN FOR CONGRESS COMMITTEE
282.76,8,2021-05,C00476820,JOHNSON FOR CONGRESS
110.0,2,2021-03,C00546499,MIKE BOST FOR CONGRESS COMMITTEE
210.0,3,2021-02,C00498121,ROGER WILLIAMS FOR U S CONGRESS COMMITTEE
555.0,18,2021-05,C00435974,ANDY HARRIS FOR CONGRESS
1216.8799999999983,302,2021-02,C00553859,DR. BRIAN BABIN FOR CONGRESS
425.0,24,2021-02,C00767277,SCHULZ FOR OHIO
225.0,4,2021-01,C00766519,DARIUS MAYFIELD FOR AMERICA
201.1,5,2021-01,C00460063,BILLY LONG FOR CONGRESS
100.0,1,2021-02,C00707059,TRE PENNIE FOR CONGRESS
150.0,3,2021-02,C00769208,CARLIN FOR US SENATE
152.27,6,2021-01,C00738872,BLAKE MOORE FOR CONGRESS
856.0,38,2021-02,C00653147,MIKE BRAUN FOR INDIANA
786.06,35,2021-02,C00720078,JAY OBERNOLTE FOR CONGRESS 2020
356.0,13,2021-02,C00313247,ROBERT ADERHOLT FOR CONGRESS
2241.0,135,2021-02,C00588392,TODOS CON JENNIFFER INC.  DBA JENNIFFER FOR CONGRESS
3506.0799999999535,827,2021-01,C00614214,BERGMANFORCONGRESS
1499.0,65,2021-06,C00055582,NY REPUBLICAN FEDERAL CAMPAIGN COMMITTEE
116.25,4,2021-02,C00546499,MIKE BOST FOR CONGRESS COMMITTEE
