linenumber,fec_committee_id,transaction_id,entity_type,organization_name,last_name,first_name,middle_name,prefix,suffix,street_1,street_2,city,state,zip_code,election_code,date,amount,purpose,memo_code,memo_text,cycle
SB21B,C00762591,SB21B.6198,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-31,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6199,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-31,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6200,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-31,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6201,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-31,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6202,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-31,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6203,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-31,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6204,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-31,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6205,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-31,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6206,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-31,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6207,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-31,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6208,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-31,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6209,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-31,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6183,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-01,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6184,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-01,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6185,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-01,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6186,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-01,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6187,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-01,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6188,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-01,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6189,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-01,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6190,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-01,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6191,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-01,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6192,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-01,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6193,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-01,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6194,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-01,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6195,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-01,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6169,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-02,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6170,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-02,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6171,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-02,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6172,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-02,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6173,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-02,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6174,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-02,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6175,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-02,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6176,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-02,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6177,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-02,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6178,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-02,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6179,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-02,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6180,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-02,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6181,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-02,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6182,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-02,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6155,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-03,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6156,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-03,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6157,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-03,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6158,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-03,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6159,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-03,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6160,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-03,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6161,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-03,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6162,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-03,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6163,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-03,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6164,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-03,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6165,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-03,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6166,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-03,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6167,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-03,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6168,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-03,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6143,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-04,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6144,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-04,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6145,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-04,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6146,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-04,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6147,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-04,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6148,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-04,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6149,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-04,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6150,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-04,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6151,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-04,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6152,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-04,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6153,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-04,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6154,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-04,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6132,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-05,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6133,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-05,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6134,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-05,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6135,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-05,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6136,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-05,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6137,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-05,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6138,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-05,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6139,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-05,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6140,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-05,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6141,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-05,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6142,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-05,1170.0,AMEX PMT [SB21B.4274]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6305,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-05,1170.0,AMEX PMT [SB21B.4275]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6292,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-06,1170.0,AMEX PMT [SB21B.4275]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6293,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-06,1170.0,AMEX PMT [SB21B.4275]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6294,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-06,1170.0,AMEX PMT [SB21B.4275]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6295,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-06,1170.0,AMEX PMT [SB21B.4275]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6296,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-06,1170.0,AMEX PMT [SB21B.4275]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6297,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-06,1170.0,AMEX PMT [SB21B.4275]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6298,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-06,1170.0,AMEX PMT [SB21B.4275]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6299,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-06,1170.0,AMEX PMT [SB21B.4275]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6300,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-06,1170.0,AMEX PMT [SB21B.4275]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6301,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-06,1170.0,AMEX PMT [SB21B.4275]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6302,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-06,1170.0,AMEX PMT [SB21B.4275]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6303,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-06,1170.0,AMEX PMT [SB21B.4275]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6304,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-06,1170.0,AMEX PMT [SB21B.4275]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6281,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-07,1170.0,AMEX PMT [SB21B.4275]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6282,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-07,1170.0,AMEX PMT [SB21B.4275]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6283,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-07,1170.0,AMEX PMT [SB21B.4275]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6284,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-07,1170.0,AMEX PMT [SB21B.4275]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6285,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-07,1170.0,AMEX PMT [SB21B.4275]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6286,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-07,1170.0,AMEX PMT [SB21B.4275]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6287,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-07,1170.0,AMEX PMT [SB21B.4275]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6288,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-07,1170.0,AMEX PMT [SB21B.4275]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6289,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-07,1170.0,AMEX PMT [SB21B.4275]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6290,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-07,1170.0,AMEX PMT [SB21B.4275]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6291,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-07,1170.0,AMEX PMT [SB21B.4275]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6269,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-08,1170.0,AMEX PMT [SB21B.4275]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6270,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-08,1170.0,AMEX PMT [SB21B.4275]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6271,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-08,1170.0,AMEX PMT [SB21B.4275]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6272,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-08,1170.0,AMEX PMT [SB21B.4275]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6273,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-08,1170.0,AMEX PMT [SB21B.4275]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6274,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-08,1170.0,AMEX PMT [SB21B.4275]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6275,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-11-08,1170.0,AMEX PMT [SB21B.4275]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5997,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-21,1170.0,AMEX PMT [SB21B.4271]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5998,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-21,1170.0,AMEX PMT [SB21B.4271]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5975,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-22,1170.0,AMEX PMT [SB21B.4271]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5976,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-22,1170.0,AMEX PMT [SB21B.4271]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5977,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-22,1170.0,AMEX PMT [SB21B.4271]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5978,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-22,1170.0,AMEX PMT [SB21B.4271]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5979,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-22,1170.0,AMEX PMT [SB21B.4271]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5980,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-22,1170.0,AMEX PMT [SB21B.4271]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5981,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-22,1170.0,AMEX PMT [SB21B.4271]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5982,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-22,1170.0,AMEX PMT [SB21B.4271]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5983,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-22,1170.0,AMEX PMT [SB21B.4271]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5984,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-22,1170.0,AMEX PMT [SB21B.4271]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5985,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-22,1170.0,AMEX PMT [SB21B.4271]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5986,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-22,1170.0,AMEX PMT [SB21B.4271]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5966,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-23,1170.0,AMEX PMT [SB21B.4271]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5967,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-23,1170.0,AMEX PMT [SB21B.4271]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5968,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-23,1170.0,AMEX PMT [SB21B.4271]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5969,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-23,1170.0,AMEX PMT [SB21B.4271]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5970,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-10-23,1170.0,AMEX PMT [SB21B.4271]: ONLINE ADVERTISING,X,,2022
